Real,K-AGRUED,GRUED,LSTM,SVR,ARIMA
1009,1080.57,989.249,976.05,985.847,1156.57
1027,1096.57,1009.72,994.528,1004.75,1169.32
1006,1106.6,1027.36,1010.39,1030.07,1196.52
1127,1102.54,1007.82,991.162,974.548,1118.03
1366,1213.97,1123.88,1100.03,1056.18,1139.49
1498,1402.96,1351.94,1314.11,1309.91,1339.74
1045,1454.84,1476.62,1430.72,1583.18,1687.82
1026,1116.87,1046.62,1025.05,1041.02,1198.31
1137,1112.78,1028.66,1007.37,989.331,1125.45
1068,1187.41,1135.61,1108.22,1138.26,1276.8
1265,1154.45,1069.49,1044.9,1004.44,1109.6
1092,1284.18,1259.07,1224.4,1286.3,1405.4
879,1131.41,1092.94,1066.09,1126.66,1305.27
875,970.117,887.995,870.174,871.278,1067.73
939,971.717,884.122,865.774,847.961,1031.03
1080,1031.83,945.563,923.754,885.706,1034.96
1132,1142.11,1081.55,1053.14,1040.91,1166.94
1189,1186.04,1131.71,1100.65,1088.54,1197.54
958,1205.24,1186.61,1152.82,1215.01,1364.01
854,1016.21,963.523,938.378,953.988,1143.32
601,910.033,863.39,841.675,889.612,1136.01
769,737.326,623.825,611.818,555.667,779.293
947,876.127,781.929,762.058,696.414,876.518
809,995.097,952.267,924.982,939.268,1134.49
831,889.716,819.768,796.768,764.634,963.495
755,896.34,840.626,816.032,805.846,1017.48
939,854.621,768.135,745.494,666.443,844.267
873,986.209,943.709,913.992,899.199,1077.87
873,932.764,880.268,851.895,814.91,996.84
1061,948.99,880.085,850.92,763.85,906.972
685,1055.54,1059.92,1024.82,1086.82,1290.65
993,793.303,701.82,677.099,550.233,713.946
909,1019.51,994.067,959.352,937.4,1099.2
887,948.842,913.627,880.202,834.347,1004.97
933,933.487,892.501,858.777,791.386,952.866
812,954.559,935.998,900.35,873.879,1055.36
989,874.948,821.27,787.559,676.982,828.729
742,986.027,988.596,950.23,952.362,1141.51
865,802.384,755.579,721.595,614.766,791.694
899,898.062,870.976,833.052,749.278,911.836
784,910.156,902.839,863.305,814.979,997.147
635,802.146,795.064,756.635,706.888,923.326
828,704,657.317,621.508,479.215,661.038
768,843.147,836.206,794.632,716.34,900.924
836,799.83,780.597,738.884,621.583,793.722
782,844.091,843.749,799.709,711.899,890.076
922,943.516,789.925,803.952,790.326,1001
762,1019.16,917.688,923.031,976.077,1209.91
1051,941.261,773.023,785.101,736.986,921.778
1031,1132.8,1038.64,1033.69,1049.94,1217.83
992,1114.92,1021.31,1016.29,1038.48,1215.36
899,1078.41,986.187,982.199,1019.31,1217.61
773,1001.35,900.761,900.712,949.313,1179.55
784,915.921,785.098,790.231,811.398,1046.55
882,931.89,795.549,798.99,797.508,1011.95
952,1004.88,886.816,884.203,884.758,1078.57
662,1023.74,952.904,945.492,1034.14,1279.97
717,828.616,684.145,689.976,706.691,957.611
724,864.806,734.61,736.929,760.531,1007.51
870,882.566,741.145,742.146,729.671,946.567
1231,1018.85,877.701,870.651,797.003,932.68
1196,1274.52,1220.74,1193,1222.59,1330.57
1162,1245.25,1188.34,1161.98,1189.7,1307.76
1213,1224.98,1156.68,1131.57,1136.43,1247.33
1119,1252.53,1205.97,1177.38,1220.47,1344.03
1042,1174.94,1116.75,1092.67,1127.01,1275.27
1046,1117.72,1043.41,1022.68,1033.71,1187.99
968,1111.81,1047.58,1025.96,1056.7,1225.5
931,1049.36,972.996,954.547,972.376,1154.76
1036,1031.21,937.68,920.297,900.941,1064.57
940,1098.06,1038.69,1015.64,1047.32,1220.44
935,1024.72,946.491,927.294,932.623,1114.16
1029,1028.81,941.736,922.089,901.007,1063.32
1010,1095.73,1032.28,1007.75,1015.8,1173.23
941,1073.01,1014,989.721,1008,1180.07
1001,1025.43,947.488,925.593,907.841,1072.74
899,1058.78,1005.28,980.201,1002.91,1182.47
888,978.845,906.945,885.5,880.604,1069.44
759,955.676,896.271,874.596,896.808,1111.28
852,866.361,772.822,755.723,719.507,922.321
714,919.825,861.473,839.838,858.997,1082.92
1313,874.3,729.887,713.056,545.525,656.226
1320,1331.62,1304.95,1265.34,1272.23,1334.04
1126,1316.2,1311.3,1271.28,1327.42,1426.7
972,1147.96,1124.59,1090.67,1117.33,1264.39
984,1027.47,975.902,946.462,919.258,1075.52
860,1022.12,987.202,956.735,961.521,1140.61
892,927.206,868.018,840.853,798.469,978.601
790,939.114,898.442,869.467,858.692,1056
996,878.805,801.03,774.539,680.702,841.627
1184,1054.42,997.58,964.158,880.444,989.383
1413,1223.13,1177.29,1138.81,1057.98,1105.27
1086,1369.58,1394.09,1350.68,1433.08,1526.09
1217,1121.14,1082.58,1045.17,973.87,1066.01
1118,1212.87,1206.92,1166.6,1163.28,1263.88
954,1115.14,1112.1,1072.95,1072.43,1212.44
927,979.74,955.686,918.773,866.752,1022.54
935,956.382,929.834,892.595,826.48,981.036
1032,969.428,937.173,898.899,807.469,940.743
1243,1064.48,1028.57,988.001,872.372,955.763
1142,1220.57,1226.95,1183.87,1166.67,1254.04
906,1112.93,1131.27,1088.26,1089.04,1229.61
887,919.648,909.124,867.476,787.823,946.01
763,889.006,891.241,848.796,790.067,972.582
1147,827.053,775.968,734.352,537.861,648.013
894,1103.51,1133.32,1087.63,1079.17,1216.5
939,1018.77,891.182,899.531,901.801,1102.8
781,1032.44,933.235,937.632,989.42,1218.2
1000,948.621,790.184,801.363,769.195,963.334
866,1081.4,991.493,989.604,1035.26,1240.78
1119,1015.2,868.918,873.133,827.765,992.257
1025,1178.97,1104.31,1092.65,1129.14,1290.1
1330,1143.89,1017.9,1010.78,948.5,1056.99
1348,1359.89,1303.48,1275.7,1291.97,1362.81
1002,1338.51,1321.81,1291.88,1401.11,1538.29
1026,1095.93,999.112,989.976,999.378,1168.77
1116,1121.23,1022.48,1010.95,1003.91,1152.46
1057,1178.82,1108.22,1090.49,1121.7,1272.53
1090,1139.5,1053.31,1038.09,1045.58,1195.07
948,1148.39,1085.33,1067.35,1119.03,1293
814,1032.49,951.355,940.283,989.008,1202.13
1021,957.077,825.298,820.1,785.99,966.686
1014,1103.05,1021.65,1004.99,1021.11,1186.51
1047,1100.35,1015.45,998.372,1003.85,1162.6
1194,1138.15,1047.41,1027.83,1004.72,1130.33
1135,1239.58,1188.47,1160.34,1193.38,1315.18
1234,1205.17,1132.55,1106.99,1097.32,1204.88
1268,1281.34,1227.79,1196.43,1207.39,1297.03
1261,1305.39,1260.77,1227.14,1249.9,1336.63
1184,1291.83,1254.53,1220.84,1260.02,1362.32
1529,1267.78,1181.08,1150.83,1078.92,1119.78
1444,1517.37,1508.95,1460.7,1522.99,1542.85
1071,1416.22,1429.65,1385.75,1511.59,1614.96
1135,1139.88,1072.79,1046.36,1035.37,1163.99
1217,1195.21,1134.6,1104.78,1091.16,1196.55
1238,1258.51,1213.66,1179.78,1185.41,1277.77
1259,1275.49,1233.89,1198.75,1204.62,1289.99
1202,1284.69,1254.05,1217.7,1243.38,1337.38
1247,1244.14,1199.14,1164.82,1159,1248.93
1098,1262.52,1242.32,1205.89,1250.61,1365.24
977,1133.97,1098.52,1067.43,1092.22,1244.29
995,1040.88,981.542,954.429,935.804,1093.54
1065,1059.69,998.717,970.339,937.226,1078.56
1307,1135.98,1066.03,1034.63,960.202,1046.43
1274,1319.35,1298.49,1258.72,1271.5,1341.72
1252,1289.75,1266.49,1227.55,1232.34,1309.26
798,1225.37,1244.97,1206.44,1314.99,1483.92
1098,900.442,808.873,783.827,673.032,815.6
1182,1138.88,1096.23,1061.25,1016.59,1120.17
1319,1216.52,1176.42,1138.8,1085.85,1154.05
1441,1334.82,1306.67,1265.49,1228.57,1259.84
1603,1445.25,1421.3,1377.31,1343.15,1331.2
1361,1545.87,1571.27,1523.9,1610.13,1633.97
1242,1342,1344.2,1301.68,1323.21,1388.41
1171,1238.07,1230.68,1189.95,1182.48,1270.5
1157,1177.65,1162.53,1122.52,1090.03,1185.37
996,1147.82,1148.61,1108.31,1108.08,1235.58
976,1014.97,995.236,956.751,902.694,1044.57
1167,1015.33,975.959,936.993,825.098,928.763
1172,1165.33,1156.14,1114.12,1064.18,1152.24
1218,1171.12,1160.17,1117.55,1054.73,1132.01
1244,1207.85,1202.66,1159.24,1103.9,1171.5
1232,1224.71,1226.18,1182.18,1136.55,1203.53
1151,1203.99,1214.1,1169.64,1136.36,1219.16
1299,1150.39,1137.72,1092.72,988.139,1045.56
1487,1285.7,1274.48,1229.19,1131.59,1140.29
1504,1478.35,1431.79,1399.46,1411.98,1436.4
1468,1487.71,1449.59,1414.76,1443.7,1472.31
1368,1454.18,1419.69,1386.65,1431.64,1484.28
1368,1385.93,1331.04,1304.56,1321.42,1386.24
1282,1378.12,1333.06,1305.51,1345.5,1426.81
1095,1299.89,1255.68,1233.21,1296.38,1424.99
1200,1179.63,1083.19,1071.86,1059.34,1187.07
1421,1275.39,1182.51,1163.45,1124.3,1195.89
1329,1422.93,1389.26,1354.23,1403.96,1466.61
1601,1385.32,1305.71,1276.24,1230.99,1250.09
1237,1542.63,1557.15,1507.79,1640.51,1697.64
1544,1314.19,1222.28,1197.16,1140.44,1180.6
1081,1488.4,1508.99,1462.76,1617.88,1712.6
1213,1168.42,1076.79,1059.33,1042.35,1164.23
1363,1278.38,1202.77,1176.81,1159.27,1236.49
1313,1382.39,1345.31,1309.55,1350.28,1419.47
1250,1339.61,1299.25,1266,1307.06,1394.23
1076,1275.84,1240.45,1210.34,1275.55,1404.19
1183,1158.27,1075.13,1054.02,1041.59,1166.61
1080,1225.96,1177.96,1150.43,1193.95,1327.93
994,1140.53,1079.84,1057.15,1091.73,1252.79
1200,1096.67,997.704,978.685,937.283,1064.38
1394,1267.93,1195.72,1165.65,1134.03,1201.5
1425,1415.41,1381.08,1340.37,1362.47,1401.82
1443,1440,1410.88,1368.29,1395.79,1427.64
1324,1441.2,1428.31,1384.61,1447.43,1500.7
1290,1347.74,1315.76,1277.86,1308.62,1381.21
1305,1322.73,1283.5,1246.94,1261.86,1334.52
1133,1316.03,1298.02,1260.48,1322.32,1427.22
1097,1180.39,1132.72,1102.52,1116.84,1245.68
1346,1176.46,1097.96,1068.84,1008.28,1089.94
1157,1346.84,1337.37,1297.34,1363.6,1457.76
1037,1188.55,1155.76,1123.25,1155.39,1291.65
1196,1110.74,1039.76,1011.52,964.787,1079.27
1433,1255.22,1193.07,1158.28,1100.65,1152.46
1467,1440.35,1419.49,1375.59,1389.6,1411.06
1269,1445.57,1451.31,1406.16,1480.5,1537.89
1029,1266.82,1262.47,1224.18,1286.79,1410.27
1087,1084.06,1031.06,1000.33,967.311,1099.55
1602,1178.6,1086.69,1053.55,907.729,931.197
1395,1557.19,1575.55,1526.41,1613.27,1632.32
1405,1396.36,1380.78,1337.99,1344.06,1378.12
1639,1425.93,1389.61,1346.51,1295.86,1281.62
1061,1548.27,1607.38,1558.1,1737.98,1820.27
1179,1104.94,1059.92,1024.82,963.323,1068.35
1562,1234.08,1172.5,1134.14,1014.31,1032.21
1343,1512.19,1533.36,1486.88,1561.88,1592.18
1406,1344.12,1327.19,1284.99,1258.76,1292.6
1378,1389.13,1385.7,1342.31,1344.57,1378.26
1313,1358.22,1358.43,1315.38,1320.81,1368.84
1172,1290.01,1296.3,1253.94,1267.32,1347.65
951,1152.67,1162.2,1121.19,1134.58,1268.81
1095,988.358,952.304,913.752,811.712,931.383
1490,1139.47,1088.13,1046.82,891.403,921.027
1341,1438.36,1457.2,1412.76,1442.67,1473.23
1159,1298.31,1317.72,1273.83,1287.29,1363.24
1240,1157.04,1146.57,1102.85,1023.01,1094.31
1146,1209.95,1221.57,1177.09,1148.16,1231.41
1308,1147.26,1133.05,1088.06,979.35,1035.3
1492,1293.48,1282.81,1237.55,1142.3,1149.41
1887,1520.07,1436.27,1403.53,1321.82,1268.98
1500,1749.22,1782.03,1714.32,1859.24,1830.67
1361,1475.54,1448.51,1412.94,1469.5,1519.32
1339,1378.17,1324.64,1298.68,1320.74,1392.24
1441,1373.79,1306.44,1281,1272.72,1325.86
1751,1476.83,1401.85,1367.91,1314.21,1291.73
1763,1694.02,1681.04,1622.08,1666.9,1601.17
1359,1663.43,1694.06,1633.65,1785.25,1798.49
1473,1393.41,1332,1301.32,1296.11,1337.73
1641,1491.68,1438.82,1399.34,1388.52,1381.6
1453,1592.35,1593.12,1540.8,1632.73,1641.6
1590,1473.67,1423.79,1384.41,1382.01,1386.8
1780,1591.02,1550.87,1501.4,1496.91,1446.09
1469,1694.59,1722.39,1658.94,1797.1,1785.26
1556,1483.27,1442.97,1400.91,1414.32,1422.52
1315,1522.36,1524.55,1476.32,1579.14,1624.51
1635,1379.57,1301.14,1267.77,1213.2,1223.14
1543,1603.12,1599.39,1545.46,1618.93,1608.76
1788,1561.6,1516.35,1468.15,1449.68,1401.08
1721,1731.41,1739.33,1675.29,1757.72,1694.75
1386,1650.9,1680.82,1621.22,1764.62,1775.86
1377,1405.25,1372.31,1332.62,1364.78,1415.55
1299,1390.48,1364.43,1324.93,1373.32,1440.25
1820,1383.88,1290.82,1255.16,1147.45,1118.4
1825,1767.65,1773.17,1708.26,1777.06,1690.95
1755,1764.65,1778.4,1713.55,1801.61,1729.29
1646,1703.67,1716.62,1656.12,1746.72,1702.9
1887,1648.07,1618.1,1563.78,1555.41,1474.06
1482,1782.54,1834.95,1767.89,1945.62,1923.6
1592,1495.37,1466.19,1420.23,1426.8,1420.82
1677,1586.08,1569.08,1517.97,1541.33,1506.96
1348,1616.17,1647.48,1592.55,1727.84,1751.13
1548,1386.43,1339.21,1298.94,1266.88,1282.08
1301,1513.51,1528.09,1479.43,1578.49,1622.91
1381,1331.16,1293.97,1255.2,1245.9,1297.98
1204,1373.97,1370.13,1328.18,1389.49,1468.57
1361,1251.08,1200.32,1164.55,1123.91,1187.82
1454,1380.85,1350.43,1309.01,1297.62,1327.45
1209,1427.09,1438.23,1393.63,1475.34,1545.01
1394,1253.11,1204.13,1167.19,1113.97,1168.39
1332,1389.88,1380.41,1337.7,1363.5,1412.86
1295,1336.03,1320.91,1279.89,1290.56,1352.18
1603,1335.96,1285.06,1244.86,1163.14,1165.66
1541,1568.57,1574.18,1525.9,1572.16,1561.05
1517,1516.61,1515.76,1469.35,1496.45,1494.41
1456,1490.12,1492.49,1446.81,1478.22,1489.73
1422,1437.06,1434.5,1390.23,1404.94,1427.37
1575,1423.58,1401.67,1358.04,1319.42,1313.22
1385,1522.9,1543.21,1496.94,1562.66,1582.72
1476,1380.08,1365.01,1321.86,1289.21,1304.12
1571,1459.56,1449.1,1404.66,1381.11,1369.57
1239,1499.15,1535.82,1490.29,1584.83,1632.78
1597,1268.27,1224.82,1182.61,1056.22,1055.11
1850,1576.31,1556.92,1511.56,1459.35,1382.42
1304,1715.4,1782.72,1734.97,1917.46,1939
1390,1291.66,1283.19,1239.42,1180.65,1212.97
1722,1391.26,1362.16,1317.91,1207.16,1166.19
1410,1620.93,1663.4,1618.56,1718.05,1721.33
1454,1374.94,1378.18,1333.55,1292.05,1301.39
1708,1432.86,1417.26,1372.62,1282.69,1237.6
1824,1660.33,1626.52,1575.49,1577.7,1508.4
1481,1705.62,1729.03,1666.95,1795.61,1778.95
1261,1452.45,1431.41,1397.35,1473.06,1545.39
1283,1303.11,1232.79,1214.04,1221.55,1316.49
1245,1315.12,1254.86,1233.41,1258.04,1357.23
1206,1285.08,1221.41,1201.48,1226.47,1337.27
1420,1279.38,1186.7,1168.3,1130.1,1201.9
1002,1388.82,1386.54,1352.38,1482.33,1611.1
1075,1101.41,998.281,990.222,987.112,1147.36
1157,1160.44,1067.69,1054.33,1049.15,1185.47
1454,1248.06,1145.86,1126.59,1069.33,1137.08
982,1413.59,1424.71,1385.27,1535.18,1661.44
1226,1099.68,982.417,971.379,925.981,1055.16
1421,1293.8,1214.1,1188.09,1159.66,1224.43
1398,1432.78,1398.38,1359.45,1396.92,1442.6
1218,1398.34,1378.12,1340.15,1415.71,1499.7
1570,1302.13,1209.25,1181.62,1113.83,1147.86
1511,1553.09,1540.03,1490.34,1549.84,1553.73
1309,1490.4,1486.75,1440.54,1531.11,1582.09
1028,1313.87,1297.99,1263.44,1358.57,1488.97
1536,1156.43,1030,1009.98,894.687,952.264
1622,1540.54,1512.8,1464.48,1485.52,1470.08
1621,1603.58,1592.95,1539.5,1590.25,1565.16
1458,1586.73,1592.84,1539.46,1630.57,1638.05
1436,1463.94,1441.96,1397.61,1438,1467.59
1599,1463.45,1421.71,1378.37,1370.07,1369.11
1373,1562.05,1574.4,1522.43,1626.44,1652.82
1254,1380.46,1362.69,1322.16,1377.44,1451.44
1120,1275.96,1249.14,1213.95,1262.28,1375.11
1590,1219.8,1120.17,1090.54,977.606,1009.09
1428,1559.68,1567.22,1516.21,1601.1,1616.74
1159,1409.67,1415.35,1371.78,1465.87,1551.26
1342,1220.59,1157.69,1125.1,1081.63,1156.7
1336,1359.5,1333.36,1293.17,1310.71,1368.35
1355,1355.58,1327.45,1287.34,1296.62,1350.46
1314,1364.89,1345.36,1304.38,1329.04,1388.64
1400,1340.39,1305.9,1266.26,1253.5,1299.22
1381,1403.8,1387.53,1344.77,1365.54,1406.31
1347,1384.27,1369.06,1326.88,1347.71,1396.47
1543,1375.88,1336.24,1295.05,1252.94,1264.99
1278,1500.13,1520.68,1473.43,1567.59,1614.84
1569,1321.05,1269.37,1229.85,1152.69,1164.31
1531,1542.77,1543.48,1495.88,1533.42,1527.23
1541,1512.83,1507.29,1460.95,1480.02,1474.41
1508,1515.71,1515.76,1469.35,1498.7,1498.46
1450,1482.48,1484.09,1438.61,1468.1,1481.49
1425,1432.64,1428.87,1384.72,1396.4,1418.69
1308,1399.25,1404.48,1360.81,1390.08,1437.04
1548,1328.31,1293.26,1251.45,1174.16,1181.53
1353,1496.61,1517.09,1471.49,1532.7,1560.44
1522,1356.92,1333.98,1291.11,1232.22,1239.5
1703,1506.94,1490.61,1445.68,1404.9,1363.16
1292,1605.41,1654.8,1607.9,1739.32,1768.99
1077,1256.13,1273.85,1230.82,1251.59,1349.49
1055,1078.66,1070.61,1028.79,972.337,1088.92
1255,1078.08,1049.4,1007.04,889.297,966.036
1558,1266.18,1236.46,1192.44,1069.55,1070.56
1541,1504.84,1515.27,1470.83,1470.73,1455.05
1469,1481.44,1498.22,1453.87,1462.24,1461.06
1576,1431.71,1430.99,1386.42,1335.66,1316.11
1453,1533.94,1511.01,1471.33,1524.1,1546.81
1559,1461.79,1403.75,1373,1363.65,1380.79
1426,1522.6,1501.32,1461,1519.72,1548.7
1318,1421.2,1383.93,1353.09,1399.72,1467.13
1166,1331.63,1287.12,1263.19,1317.57,1428.31
1557,1264.94,1148.03,1133.36,1049.11,1098.65
1403,1524.05,1509.16,1465.58,1536.88,1568.31
1481,1424.73,1370.9,1337.97,1342.96,1378.08
1562,1488.64,1444.31,1404.95,1415.21,1423.6
1275,1517.97,1519.95,1474,1583.23,1638.14
1541,1341.04,1256.7,1229.97,1184.5,1221.46
1376,1514.99,1504.55,1459.03,1538.46,1574.96
1509,1410.79,1353.8,1318.98,1313.38,1343.39
1540,1509.94,1478.48,1434.2,1463.95,1470.83
1272,1505.98,1508.44,1461.64,1569.27,1625.54
1704,1355.2,1259.55,1229.37,1144.25,1145.95
1731,1670.46,1660.21,1601.78,1651.15,1595.49
1421,1659.44,1685.85,1625.52,1762.26,1765.46
1692,1462.87,1402.82,1362.12,1327.25,1312.29
1484,1639.33,1653.53,1595.75,1704.32,1699.18
1470,1487.05,1463.57,1418.5,1460.02,1481.28
1660,1495.74,1451.3,1406.83,1396.09,1380.61
1580,1627.15,1627.67,1571.96,1646.11,1625.07
1411,1551.94,1555.08,1504.07,1592.75,1614.1
1507,1435.94,1397.66,1355.81,1362.61,1383.22
1602,1516.8,1488.41,1441.33,1456.54,1447.19
1776,1604.57,1577.17,1525.04,1529.35,1474.82
1704,1724.84,1736.02,1674.68,1757.98,1700.76
1346,1636.57,1671.46,1614.31,1761.31,1782.48
1214,1354.43,1337.31,1297.65,1351.93,1435.77
1463,1277.53,1210.8,1176.69,1123.75,1170.72
1746,1495,1448.43,1403.32,1362.93,1327.36
1484,1680.48,1710.3,1652.46,1777.87,1767.97
1401,1474.83,1468.08,1422.11,1473.27,1503.86
1349,1405.05,1389.39,1346.75,1380.26,1428.93
1261,1354.95,1339.63,1298.88,1334.69,1405.47
1324,1291.65,1255.11,1217.34,1205.27,1271.22
1410,1347.71,1315.13,1274.97,1261.51,1303.62
1487,1420.79,1396.59,1353.46,1349.73,1367.81
1255,1455.9,1468.81,1423.19,1503.94,1560.98
1476,1295.52,1247.84,1209.23,1149.32,1182.38
1563,1475.34,1457.25,1412.16,1408.59,1404.04
1498,1534.83,1537.9,1490.48,1534.01,1534.89
1195,1452.55,1476.44,1430.96,1524.11,1590.32
1434,1236.14,1188.35,1150.02,1070.37,1113.52
1548,1434.24,1414.71,1370.88,1347.82,1347.44
1451,1512.07,1520.37,1474.19,1516.82,1526.52
1494,1438.37,1428.88,1384.73,1377.42,1385.18
1834,1504.26,1468.06,1423.21,1345.29,1281.2
1681,1749.86,1776.81,1725.81,1815.85,1762.69
1410,1604.09,1637.79,1590.35,1687.36,1695.21
1525,1400.28,1386.43,1342.76,1302.58,1304.18
1399,1476.67,1492.12,1447.27,1481.41,1499.61
1428,1376.95,1373.98,1330.18,1304.8,1324.85
1726,1427.4,1399.8,1355.71,1264.63,1222.21
1445,1632.17,1670.58,1624.81,1721.26,1718.25
1687,1431.88,1413.04,1368.71,1288.8,1251.29
1507,1603.28,1632.03,1587.32,1648.37,1633.54
1308,1438.18,1467.2,1422.79,1457.44,1490.28
1551,1299.38,1282.81,1237.55,1127.55,1122.86
1713,1542.93,1488.86,1451.26,1431.23,1405.3
1703,1653.48,1633.92,1581.57,1618.16,1571.77
1899,1668.14,1628.21,1575.89,1562.59,1477.74
1659,1777.46,1798.67,1728.75,1842.86,1780.26
1515,1603.07,1595.21,1545.01,1617.66,1614.35
1467,1500.06,1469.05,1429.5,1469.8,1494.5
1136,1434.44,1427.61,1390.85,1500.46,1597
1213,1209.52,1122.7,1107.72,1103.31,1223.51
1170,1259.57,1196.01,1175.11,1203.14,1322.79
1198,1231.85,1156.96,1137.82,1147.62,1265.82
1159,1247.81,1184.43,1162.62,1190.51,1312.74
1547,1258.58,1148.8,1128.49,1048.93,1097.21
1399,1522.34,1511.73,1465.29,1541.89,1572.64
1054,1382.17,1376.58,1339.64,1455.59,1573.26
1342,1161.26,1051.88,1035.08,978.566,1076.61
1605,1396.3,1325.58,1291.12,1252.27,1265.57
1363,1562.97,1570.74,1518.98,1626.78,1656.36
1457,1396.84,1347.36,1310.58,1315.69,1355.06
1572,1477.25,1436.5,1393.62,1400.54,1405.32
1444,1548.62,1544.17,1493.96,1571.52,1588.06
1614,1471.99,1426.15,1383.44,1375.63,1372.75
1757,1611.1,1584.73,1531.77,1545.72,1494.47
1799,1719.06,1715.24,1653.64,1706.75,1631.69
1887,1758.39,1753.64,1689.7,1735.59,1638.88
1552,1787.84,1832.06,1763.1,1923.55,1885.96
1481,1538.15,1530.36,1480.88,1541.88,1551.84
1191,1455.97,1464.47,1418.68,1527.2,1602.56
1397,1256.87,1188.45,1156.53,1116.62,1181.16
1117,1384.23,1385.7,1343.85,1440.66,1539.02
986,1157.11,1117.28,1087.78,1124.92,1277.49
1060,1063.52,990.805,966.363,944.53,1093.14
1162,1128.3,1062.18,1034.09,1006.59,1127.6
1247,1213.39,1160.58,1127.87,1109.11,1202.89
1098,1262.52,1242.32,1205.89,1250.61,1365.24
1380,1174.27,1098.52,1067.43,991.474,1062.94
1303,1383.1,1369.18,1327.27,1363.47,1422.85
1202,1312.06,1295.38,1256.13,1289.04,1375.4
1483,1260.06,1198.1,1162.06,1088.31,1127.21
1304,1459,1465.56,1419.98,1488.52,1536.57
1108,1298.8,1295.2,1255.34,1306.68,1409.66
856,1118.36,1106.59,1072.31,1117.44,1287.37
1165,951.438,864.194,837.162,725.41,851.19
1500,1223.34,1160.59,1123.81,1022.21,1056.59
1199,1454.51,1478.32,1432.78,1525.68,1590.93
1281,1224,1192.18,1153.76,1113.76,1187.18
1184,1277.04,1269.85,1229.28,1240.43,1325.46
1268,1206.35,1176.72,1137.83,1090.61,1165.9
1401,1284.07,1256.09,1215.23,1162.43,1203.32
1322,1379.57,1381,1337.69,1352.04,1397.31
1405,1322.85,1305.66,1263.41,1224.57,1258.53
1574,1403.52,1382.79,1339.27,1287.38,1280.36
1568,1534.4,1538.58,1493.01,1506.49,1488.45
1923,1563.02,1531.73,1486.44,1406.63,1317.37
1749,1816.75,1848.63,1798.91,1899.83,1830.87
1407,1648.35,1692.93,1646.44,1763.5,1767.57
1183,1353.69,1379.11,1334.99,1368.6,1435.27
1139,1166.26,1169.07,1125.26,1079.65,1169.48
1227,1136.61,1127.17,1082.86,995.357,1069.32
1327,1214.54,1208.58,1163.59,1081.02,1127.72
1194,1279.04,1300.38,1255.2,1242.06,1307.55
1412,1268.48,1165.75,1155.56,1108.04,1187.16
1557,1433.4,1366.7,1339.16,1318.05,1340.93
1437,1522.33,1499.54,1459.38,1514.72,1541.76
1300,1427.02,1393.93,1362.24,1416.7,1486.28
1480,1350.48,1270.54,1247.89,1218.6,1268.74
1307,1459.66,1437.34,1400.47,1469.82,1531.08
1618,1370.2,1280.51,1255.28,1196.14,1216.44
1721,1599.54,1566.13,1517.16,1530.28,1489.68
1871,1687.28,1659.77,1602.24,1613.46,1529.29
1670,1771.36,1792.23,1722.5,1836.07,1773.63
2003,1667.66,1619.03,1564.55,1528.62,1423.85
1846,1881.06,1908.46,1828.09,1945.51,1833.46
1813,1773.28,1777.81,1709.55,1783.05,1694.84
2184,1788.99,1751.26,1685.37,1656.02,1497.38
1941,2014.53,2063.16,1969.36,2128.03,1981.79
1656,1826.74,1865.45,1790.2,1938.67,1872.06
1505,1613.69,1617.02,1561.85,1651.39,1646.53
1774,1532.25,1480.08,1434.53,1406.58,1365.63
1788,1727.4,1725.54,1662.35,1722.69,1647.74
2024,1761.71,1739.33,1675.29,1681.97,1558.4
1537,1877.56,1944.44,1864.85,2075.13,2026.88
1748,1553.87,1513.73,1465.35,1455.23,1414.47
1462,1678.91,1707.18,1646.14,1780.36,1773.63
1668,1490.36,1445.16,1400.76,1384.88,1367.98
1739,1649.34,1636.55,1580.56,1617.67,1563.86
1782,1705.47,1701.59,1641.72,1692.84,1623.26
1922,1750.79,1740.83,1678.8,1709.92,1608.36
1801,1838.89,1864.92,1795.33,1905.74,1816.73
1607,1733.35,1758.86,1696.53,1812.66,1772.8
1478,1577.78,1582.8,1530.8,1609.89,1614.01
1732,1505.71,1462.54,1416.76,1386.07,1352.15
1672,1689.26,1697.57,1640,1714,1667.6
1654,1642.65,1642.92,1588.54,1644.83,1607.34
1812,1644.49,1626.33,1573.07,1582.59,1515.04
1749,1754.79,1769.54,1709.58,1791.17,1723.42
1654,1698.4,1712.64,1656,1737.79,1693.94
1803,1641.55,1625.62,1573.33,1582.27,1516.24
1710,1742.8,1760.6,1702.75,1788.45,1729.75
1683,1670.05,1676.02,1622.35,1679.72,1633.13
1815,1661.96,1650.78,1598.54,1611.8,1540.76
2008,1779.27,1769.65,1713.15,1725.83,1607.3
2322,1950.63,1938.49,1875.32,1878.49,1688.38
2135,2147.6,2198.79,2122.81,2278.7,2123.34
1858,1992.65,2044.72,1978.42,2140.38,2041.64
1844,1790.85,1804.45,1749.22,1814.26,1726.97
2050,1799.86,1790.91,1736.83,1743.92,1616.23
1780,1922.46,1969.43,1909.64,2058.46,1978.77
1820,1726.01,1731.28,1680.25,1717.94,1639.34
2068,1779.55,1765.76,1714.4,1703.84,1573.82
1818,1935.86,1980.55,1923.38,2065.84,1980.15
