Real,K-AGRUED,GRUED,LSTM,SVR,ARIMA
685,825.59,817.605,824.189,871.843,964.933
655,678.702,668.412,664.222,732.325,853.436
599,641.342,636.016,632.427,713.543,846.997
536,582.904,582.706,578.457,674.613,825.369
619,557.193,547.46,535.021,615.864,763.383
720,643.762,625.714,613.1,671.542,791.414
606,693.3,689.095,688.538,764.564,886.462
711,631.5,614.128,600.696,661.088,783.932
631,692.233,685.297,682.36,753.914,872.806
767,664.214,641.763,626.611,674.623,784.949
857,792.778,764.767,753.669,776.36,852.437
777,844.712,827.778,826.387,858.225,932.603
623,741.969,737.557,738.188,806.883,915.955
710,643.518,626.374,612.556,671.196,790.743
930,765.478,728.268,708.572,719.576,792.339
859,923.118,900.921,898.753,908.101,957.761
956,890.229,855.073,843.004,838.699,884.198
813,931.993,915.512,916.479,932.736,984.635
723,794.782,780.904,776.747,822.076,909.035
713,720.792,704.912,695.277,747.613,849.968
838,744.088,715.246,698.425,725.847,810.895
1030,890.982,846.814,827.697,809.131,845.467
818,990.633,977.268,980.271,988.754,1026.91
823,822.886,798.231,787.422,810.942,881.071
754,809.433,791.63,784.166,820.783,900.299
831,773.809,745.669,729.898,754.61,833.45
748,813.913,796.506,788.989,825.452,904.284
871,778.788,745.885,727.053,743.001,816.598
992,906.362,865.674,847.417,831.511,867.107
752,942.242,931.63,931.906,954.599,1006.97
1000,813.707,767.049,740.915,729.098,782.44
766,951.426,939.347,938.288,956.686,1005.4
890,796.849,760.923,740.312,748.56,815.977
669,839.483,830.364,827.004,871.726,952.186
740,684.122,659.577,640.941,680.683,786.763
994,802.055,753.672,725.489,711.789,767.78
862,969.049,945.36,936.377,933.307,968.057
808,859.078,833.17,833.863,841.083,933.597
799,813.882,787.246,785.103,801.574,899.512
753,795.204,773.222,772.965,800.526,905.402
967,812.251,767.722,753.875,744.656,821.118
860,955.654,930.54,936.259,924.218,994.528
787,852.23,830.077,832.6,848.69,939.895
869,814.474,781.851,775.469,784.241,869.892
702,838.137,825.455,833.039,866.729,967.964
1061,795.283,741.518,719.901,700.249,764.924
1146,1101.09,1054.08,1052.17,977.159,988.504
986,1126.02,1100.95,1112.32,1061.56,1085.81
683,926.624,922.234,938.804,966.357,1053.53
903,740.539,703.212,688.124,703.628,792.286
985,935.92,897.93,893.813,871.645,921.392
1142,1040.55,990.94,984.476,922.732,938.177
1219,1181.48,1134.14,1133.82,1041.41,1024.88
1279,1253.48,1206.37,1207.61,1097.17,1060.64
1314,1305.12,1259.97,1262.87,1141.56,1090.68
1067,1267.71,1250.77,1267.94,1194.41,1174.6
871,1037.01,1020.23,1032.27,1019.84,1060.78
935,897.239,864.294,859.725,855.028,911.024
1081,985.04,940.379,932.763,892.935,917.942
974,1073.43,1047.75,1055.05,1022.6,1043.42
975,989.507,957.618,957.559,936.018,970.252
706,922.953,918.13,931.36,963.998,1037.72
815,735.011,709.342,698.352,733.211,827.053
623,773.572,770.417,776.269,841.317,948.295
802,667.401,641.19,624.951,666.927,774.096
851,819.897,793.605,786.637,807.57,881.282
891,869.118,840.597,834.714,843.688,903.971
1017,932.654,893.164,883.417,863.842,899.025
952,1016.85,990.216,991.887,973.915,1000.2
938,961.535,932.784,930.454,921.526,958.754
956,954.671,923.42,918.889,907.804,943.871
758,919.398,908.823,915.025,942.061,1004.71
743,756.854,739.86,733.241,779.199,873.14
795,757.833,735.122,724.606,760.971,849.132
1038,859.789,814.294,794.683,778.937,822.458
1026,1050.59,1017.7,1014.22,980.776,989.16
1058,1048.94,1012.04,1005.73,966.977,971.928
947,1046.03,1022.18,1023.01,1003.73,1020.05
1060,986.348,944.581,932.172,899.709,915.581
1026,1066.86,1035.05,1031.07,995.784,999.147
1049,1045.76,1009.33,1001.55,964.44,969.208
1084,1072.27,1033.68,1025.09,978.948,974.588
1085,1099.42,1062.99,1055.99,1006.67,996.409
836,1037.66,1026.05,1031.02,1031.27,1057.88
844,842.301,816.003,804.821,822.586,886.549
950,874.983,838.159,821.734,817.371,864
1153,1010.07,957.708,937.016,883.914,883.266
1140,1164.2,1126.7,1118.28,1051.68,1020.88
1005,1120.32,1095.08,1092.01,1053.09,1044.36
1091,1037.23,993.52,977.604,931.488,930.965
990,1078.57,1050.58,1044.15,1011.21,1012.1
769,944.302,931.306,929.528,948.089,997.925
990,824.203,778.379,752.925,741.037,792.962
659,916.163,913.551,916.172,955.725,1021.82
699,666.299,645.613,628.548,676.628,790.57
777,716.153,688.259,668.932,699.856,795.279
915,810.994,771.327,748.564,748.407,810.091
909,926.471,892.658,891.688,872.163,944.658
1338,1029,952.385,929.839,826.236,833.866
1283,1336.02,1294.65,1299.35,1164.07,1135.06
1316,1306.81,1257.46,1258.2,1121.64,1091.8
1203,1301.54,1266.86,1275.27,1159.97,1141.68
1074,1189.63,1158.49,1167.76,1088.76,1100.6
931,1057.18,1031.56,1040.78,1004.41,1050.34
984,958.16,919.888,917.512,887.652,939.927
1005,1005.5,967.98,968.128,928.891,971.177
734,954.343,945.312,960.459,973.969,1053.46
812,757.932,730.575,723.56,751.73,849.14
812,819.842,795.204,793.525,814.392,902.282
839,826.523,799.439,796.384,812.478,895.619
845,849.583,823.087,821.559,834.252,912.603
1069,910.329,861.88,849.512,817.393,860.702
1404,1171.92,1101.15,1087.02,964.811,929.632
1297,1385.22,1353.82,1364.34,1237.58,1174.18
1278,1308.69,1268.8,1274.51,1159.1,1111.24
1205,1277.18,1243.08,1251.32,1152.75,1117.03
1237,1232.79,1189.4,1191.71,1093.31,1061.24
1219,1251.5,1212.8,1217.8,1121.16,1086.34
1002,1184.2,1165.86,1180.51,1129.45,1128.47
1052,1031.08,992.849,991.042,950.776,970.476
976,1051.32,1023.73,1028.84,999.375,1022.93
1017,1001.5,965.628,963.376,933.715,960.648
880,999.644,979.817,986.927,981.105,1022.25
1077,939.337,893.212,880.867,849.276,879.113
806,1027.86,1019.31,1033.53,1037.71,1080.09
903,836.103,804.744,795.451,805.657,871
694,861.692,854.994,862.53,906.243,988.673
628,678.285,671.219,667.577,740.751,862.88
699,645.033,629.331,617.637,679.537,800.686
833,733.211,705.748,691.65,723.413,813.537
1022,886.832,844.526,829.609,814.357,855.91
1002,1032.79,1001.47,999.847,972.116,988.469
721,946.56,942.149,952.857,983.289,1044.22
791,739.483,716.562,704.825,743.251,835.382
997,846.345,804.817,786.995,779.726,830.005
1070,1029.26,989.511,981.173,942.512,950.458
999,1068.59,1040.43,1039.89,1009.15,1016.3
833,971.167,955.061,957.803,966.379,1008.76
1206,931.53,870.089,843.058,790.382,801.802
897,1145.21,1137.53,1149.1,1128.17,1128.3
847,892.675,869.487,863.648,877.544,932.426
773,833.931,815.819,810.112,842.312,915.796
788,778.535,756.04,744.643,778.266,860.939
929,825.517,789.191,771.271,775.44,834.418
892,928.602,901.692,893.758,895.142,937.34
892,898.821,869.885,859.238,863.093,910.869
1000,925.587,885.604,869.095,850.971,882.366
1007,1012.89,977.77,966.846,938.671,951.9
1130,1048.86,1001.63,984.426,930.741,924.231
1098,1135.67,1100.11,1091.19,1034.08,1012.78
975,1080.19,1054.22,1048.96,1018.48,1020.52
908,967.216,939.42,929.84,921.738,953.091
1062,952.304,905.123,883.577,849.049,867.788
1015,1061.4,1027.98,1016.82,979.751,981.057
873,988.953,966.204,958.944,953.284,983.223
906,884.712,850.333,833.291,830.445,877.928
930,916.587,881.044,864.044,853.579,892.119
770,903.622,884.377,891.304,897.732,989.688
1040,844.039,792.019,775.345,748.096,813.4
1150,1085.24,1034.35,1029.62,949.039,970.939
721,1061.97,1061.44,1084.86,1079.32,1152.89
795,744.033,716.082,708.831,738.145,842.921
983,849.391,805.308,793.677,778.031,846.49
1217,1057.64,998.269,987.504,904.127,916.945
1119,1211.34,1177.49,1185.77,1098.7,1099.12
1159,1148.75,1103.89,1104.74,1020.08,1024.17
1041,1149.42,1119.5,1128.76,1064.75,1080.59
729,981.336,975.105,992.881,1004.34,1079.35
1123,831.644,773.319,750.389,717.359,768.144
1013,1115.53,1086.69,1095.48,1043.46,1063.81
923,1007.93,981.486,987.845,966.102,1012.02
1105,981.894,933.002,924.208,876.571,905.07
916,1077.64,1058.01,1070.55,1042.33,1075.87
897,924.184,896.208,897.188,893.236,952.128
1266,1001.13,935.632,916.747,841.605,846.739
1055,1231.22,1211.03,1226.09,1158.41,1146.78
1018,1064.43,1032.2,1036.11,995.477,1015.92
1030,1038.37,1002.93,1003.65,965.003,987.563
811,992.99,980.301,992.601,997.153,1050.11
959,854.822,817.56,807.235,804.266,863.405
1123,1014.55,967.099,958.62,908.976,923.03
1041,1122.26,1093.04,1099.25,1050.65,1053.89
933,1031.77,1008.06,1014.11,995.36,1025.25
881,932.915,908.709,909.816,912.391,964.283
1004,921.766,883.046,874.152,857.365,897.464
1248,1081.01,1023.89,1010.89,933.971,919.61
903,1179.74,1174.97,1194.44,1165.84,1167.52
1324,1019.05,949.379,925.102,843.042,830.456
915,1235.74,1237.14,1259.91,1224.84,1211.63
1179,992.139,937.516,920.64,866.869,873.315
825,1109.25,1106.67,1124.37,1118.25,1138.6
936,858.761,824.724,813.234,815.84,871.109
856,927.728,906.32,905.903,915.23,965.669
939,884.086,850.795,840.519,840.056,889.544
1066,982.263,939.887,928.373,895.545,913.195
973,1059.2,1033.43,1034.4,1009.14,1021.26
806,943.997,929.224,932.086,948.324,999.074
1024,864.605,820.527,801.25,787.068,830.204
1127,1064.17,1020.06,1009.23,956.833,950.929
1021,1117.18,1090.67,1091.14,1051.38,1045.18
1105,1055.83,1013.49,1002.59,954.701,951.837
1137,1128.85,1088.88,1081.12,1019.82,998.843
1264,1184.7,1134.32,1121.65,1032.34,986.971
1182,1257.18,1225.91,1224.55,1142.7,1089.13
901,1127.06,1116.38,1123.47,1103.17,1104.49
1171,975.76,919.347,895.292,842.68,847.196
1001,1143.24,1121.32,1121.54,1081.67,1069.12
896,985.931,961.969,956.655,950.601,980.324
1083,949.045,900.412,879.055,843.198,861.189
1013,1078.51,1047.87,1040.42,1003.86,1002.75
1129,1052.71,1005.43,987.526,932.773,925.129
909,1086.95,1069.74,1068.96,1049,1055.84
836,896.599,872.068,861.878,872.48,924.959
1138,913.875,855.415,825.709,780.038,798.807
975,1109.1,1085.22,1079.74,1044.61,1039.71
959,978.695,944.489,930.194,909.722,933.007
1227,1032.75,970.428,941.344,867.808,853.36
1232,1245.53,1198.69,1199.58,1080.95,1074.86
1124,1222.34,1187.09,1194.06,1097.79,1105.65
770,1054.56,1046.96,1066.15,1052.34,1122.76
784,779.924,754.236,750.662,776.14,878.401
881,815.207,780.623,773.251,778.496,864.106
807,874.005,850.677,853.599,863.229,949.275
830,820.643,792.589,789.506,803.858,893.272
904,857.452,823.112,817.96,815.68,890.784
1106,967.11,915.749,905.563,855.26,891.196
1293,1172.44,1113.6,1107.11,997.969,982.123
1348,1322.91,1273.68,1275.19,1139.31,1091.77
1279,1343.35,1306.56,1314.56,1189.69,1144.17
1062,1241.84,1220.55,1235.87,1160.3,1154.3
993,1063.74,1033.15,1039.17,998.239,1027.76
814,964.883,948.494,958.961,961.956,1025.63
1115,896.894,842.968,826.068,788.492,827.984
998,1105.78,1078.85,1087.88,1043.09,1061.95
1129,1047.49,1000.51,995.344,936.991,949.957
1277,1186.14,1132.73,1128.52,1028.15,1001.17
1042,1235.73,1218.07,1234.33,1169.26,1156.84
1142,1085.22,1039.98,1036.69,973.218,975.832
1381,1221.87,1159.57,1150.57,1030.35,982.898
1247,1357.8,1330.45,1342,1231.66,1170.32
1557,1343.06,1272,1260.22,1097.37,1007.08
1533,1538,1502.39,1509,1336.3,1203.86
1484,1511.72,1478.33,1485.98,1324.44,1201.47
1346,1447.77,1422.62,1434.32,1302.59,1206.26
1201,1322.67,1297.21,1308.14,1212.43,1157.05
892,1142.99,1135.17,1152.64,1129.32,1140.35
905,905.599,877.326,873.559,876.078,928.421
837,898.908,878.024,878.234,893.392,953.569
996,883.835,844.313,831.613,821.077,866.742
953,1000.33,972.409,972.276,956.3,984.896
967,969.421,937.814,933.739,919.099,951.325
1094,1012.18,968.572,958.706,917.551,928.186
879,1058,1043.63,1052.42,1043.11,1066.71
1096,941.814,893.762,877.165,843.426,865.926
1006,1090.88,1063.91,1065.61,1031.07,1034.22
899,993.634,971.505,972.302,967.054,999.298
804,884.329,866.082,864.222,887.119,949.349
864,823.007,794.86,783.455,801.41,868.854
874,873.373,846.36,837.914,849.338,905.791
1059,927.448,882.204,864.734,838.211,865.104
1308,1136.32,1076.14,1057.48,965.816,926.661
1194,1291.64,1263.65,1265.54,1178.77,1117.19
1026,1167.79,1145.89,1148.62,1102.69,1084.07
963,1023.48,995.191,990.173,969.801,986.535
1229,1039.93,981.117,958.413,889.713,876.069
1167,1227.68,1194.4,1190.45,1113.59,1067.18
1153,1178.26,1140.8,1133.18,1063.2,1028.49
693,1052.45,1059.65,1073.58,1096.38,1132.63
978,762.604,717.126,689.581,685.596,752.111
780,938.187,923.939,922,940.175,990.547
1075,854.461,801.235,772.87,744.741,782.262
1002,1068.9,1038.28,1029.72,995.184,996.652
915,989.927,962.775,953.823,941.787,967.701
801,892.335,871.27,862.668,879.279,935.958
778,795.994,771.748,757.801,785.383,863.764
1145,869.467,807.263,773.416,727.979,755.031
1338,1204.31,1144.12,1119.56,1010.32,949.654
969,1257.01,1246.23,1265.72,1190.76,1212.71
1097,1016.29,966.55,959.847,897.151,935.215
1053,1104.85,1067.15,1070.64,1003.11,1033.82
1183,1103.67,1050.59,1045.27,957.683,971.988
1059,1171.08,1139.54,1148.19,1072.94,1090.77
1028,1069.76,1033.2,1036.46,981.307,1015.6
782,984.243,970.788,984.623,983.128,1056.38
1126,874.687,816.516,797.01,755.625,802.545
1119,1144.05,1103.67,1106.94,1029.57,1038.87
1127,1140.83,1099.46,1102.06,1024.79,1032.36
1094,1138.71,1101.49,1106.32,1035.83,1046.11
1401,1190.38,1120.5,1108.06,980.449,947.286
1269,1375.94,1345.83,1357.2,1232.2,1179.89
1301,1294.64,1248.84,1251.75,1130.13,1088.05
1264,1307.82,1268.92,1275.5,1159.85,1117.83
1228,1272.97,1234.57,1240.94,1136.19,1102.86
1289,1262.5,1215.15,1216.4,1103.22,1064.03
1270,1301.12,1261.29,1266.95,1153.71,1108.11
1349,1307.54,1258.32,1258.91,1132.13,1075.87
1522,1405.28,1346.5,1342.79,1176.87,1082.73
1494,1507.83,1470.99,1477.88,1310.5,1195.09
1232,1425.54,1411.89,1430.38,1317.19,1243.51
1337,1277.33,1226.78,1225.29,1106.91,1052.79
1104,1292.6,1275.28,1291.37,1212.92,1177.98
1072,1115.49,1081.83,1085.29,1032.23,1033.44
1165,1113.95,1068.98,1065.47,997.353,988.166
1230,1201.02,1156.28,1155.19,1066.2,1033.44
1041,1201.5,1181.13,1193.21,1137.3,1122.74
921,1028.41,1006.17,1011.97,996.947,1026.42
1295,1026.4,960.407,939.124,860.973,850.696
1204,1288.09,1257.67,1264.6,1173.05,1121.75
1225,1228.04,1187.42,1187.43,1098.63,1056.77
1047,1198.71,1177.75,1187.59,1133.19,1114.14
1059,1066.85,1031.37,1028.93,987.327,992.022
1017,1065.55,1035.03,1035.08,1001.03,1009.68
1137,1062.42,1017.28,1008.17,954.06,950.377
907,1097.66,1083.62,1093.32,1074.98,1087.37
1136,974.121,923.222,906.096,862.009,873.947
1124,1150.72,1114.86,1112.73,1051.4,1030.28
1208,1162.38,1117.16,1109.6,1032.56,1000.15
1237,1232.18,1190.8,1186.54,1097.32,1047.14
1183,1239.52,1206.05,1205.76,1125.42,1078.28
1187,1200.74,1162.1,1157.76,1080.5,1040.71
996,1155.69,1136.4,1141.31,1101.96,1089.76
1206,1061.1,1007.01,989.001,922.862,908.369
1438,1279.61,1217.56,1200.42,1071.25,988.929
965,1319.99,1328.69,1348.95,1302.25,1252.62
1077,1003.51,960.017,945.035,906.575,915.42
1230,1129.4,1077.48,1061.14,982.824,951.017
1406,1287.82,1230.58,1214.12,1089.23,1006.49
1106,1333.39,1323.96,1332.71,1258.65,1191.55
1164,1134.24,1090.45,1077.41,1009.22,982.033
1351,1224.49,1166.41,1146.85,1036.68,972.017
1289,1341.67,1307.48,1301.66,1192.61,1106.44
1171,1269.23,1240.24,1235.83,1153.15,1094.79
946,1127.34,1109.66,1108.83,1078.1,1072.51
1280,1036.67,969.368,938.512,857.115,837.023
1217,1273.18,1238.02,1228.69,1136.18,1071.9
1070,1190.96,1164.19,1157.8,1097.92,1065.91
1039,1072.46,1036.28,1022.53,978.464,974.613
1050,1059.22,1017.56,1017.16,954.502,994.193
810,1007.87,991.208,1003.79,988.97,1062.23
836,824.692,794.789,791.106,800.773,892.152
825,842.613,815.091,813.838,823.467,913.141
1167,919.32,857.541,838.602,781.947,820.563
1126,1176.16,1137.06,1141.75,1055.75,1063.72
1108,1141.1,1101.19,1104.66,1027.42,1041.13
1050,1113.06,1078.04,1083.53,1020.79,1043.8
1294,1129.51,1066.73,1056.63,952.254,943.854
1168,1278.48,1247.02,1257.41,1156.39,1137.33
1071,1163.7,1131.75,1140.16,1070.29,1079.21
1119,1102.17,1059.02,1059.25,990.426,1002.27
1189,1156.5,1109.77,1109.52,1022.7,1017.13
1073,1179.93,1150.24,1160,1090.68,1092.72
869,1041.27,1024.01,1036.92,1020.49,1066.16
1012,915.279,873.654,865.727,843.108,891.318
1211,1079.08,1024.46,1016.22,939.291,939.137
1186,1224.43,1186.19,1191.57,1101.26,1078.45
1116,1188.57,1155.55,1162.87,1089.52,1079.26
1170,1149.48,1106.05,1106.26,1029.26,1018.96
1099,1172.41,1140.24,1147.22,1080.19,1072.34
1112,1121.87,1083.43,1085.17,1022.76,1021.41
1282,1174.27,1119.88,1113.77,1016.78,987.223
1196,1277.64,1245.83,1254.16,1160.95,1119.93
1193,1214.95,1176.11,1179.27,1093.92,1064.26
1419,1269.16,1207.62,1199.06,1069.36,1005.25
1224,1376.55,1356.31,1370.48,1265.75,1197.34
1434,1295.4,1235.21,1227.28,1093.23,1020.58
1291,1402.7,1377.72,1388.96,1271.45,1188.4
1254,1297.92,1262.02,1266.53,1164.74,1107.46
1334,1291.65,1244.41,1242.38,1127.62,1062.88
1106,1290.32,1273.62,1287.43,1213.57,1170.2
1016,1102.01,1074.75,1078.67,1040.14,1043.28
1066,1044.24,1006.17,1001.34,961.149,969.327
973,1060,1034.34,1037.04,1011.17,1025.39
801,943.529,929.512,934.304,951.339,1004.56
1016,859.235,816.23,798.461,786.79,832.995
1125,1058.24,1014.16,1004.75,953.356,950.65
1162,1151.87,1111.37,1106.65,1038.62,1013.47
977,1133.34,1114.16,1120.54,1086.67,1083.1
829,952.715,935.764,937.288,948.553,994.868
843,837.578,812.286,803.149,823.36,889.847
792,835.857,816.044,809.952,839.142,910.867
855,810.698,782.545,769.71,789.491,859.479
839,856.833,832.446,823.938,842.364,904.702
839,843.84,818.609,808.692,827.954,892.574
988,880.895,840.547,822.765,811.892,853.966
1104,1028.5,983.614,968.69,922.98,924.2
923,1073.42,1054.17,1054.82,1035.79,1045.8
998,949.822,911.546,896.987,876.959,903.788
1053,1022.82,982.971,969.629,932.411,939.053
965,1043.61,1015.88,1009.65,985.356,996.372
712,910.898,902.698,903.404,936.176,998.793
798,732.043,704.392,686.224,716.334,806.579
1120,879.728,822.298,792.274,753.6,781.366
966,1094,1070.12,1065.34,1034.22,1033.8
1034,990.987,949.432,931.976,898.314,911.956
1119,1065.29,1019.21,1000.7,944.416,934.448
1164,1141.59,1096.98,1080.32,1008.25,977.927
1097,1158.27,1123.79,1112.34,1050,1022.44
1310,1168.79,1104.67,1094.64,973.437,968.535
949,1233.26,1222.27,1241.89,1174.22,1200.19
1029,983.547,939.991,935.685,890.012,939.047
784,985.283,970.708,983.883,978.818,1055.42
1408,946.957,859.673,825.951,725.796,732.356
1136,1346.08,1327.52,1344.08,1237.41,1216.9
876,1090.64,1074.63,1090.27,1058.42,1105.83
1245,979.486,912.78,893.685,817.972,837.007
1192,1249.85,1211.35,1217.72,1114.72,1099.41
1136,1197.59,1160.68,1167.09,1080.98,1078.74
947,1108.75,1086.87,1099.59,1057.61,1088.88
1030,982.399,941.383,938.015,900.495,940.136
1216,1094.53,1039.49,1032.3,949.304,950.303
1026,1187.93,1165.11,1178.78,1116.49,1122.25
905,1013.64,989.962,998.048,979.32,1025.33
877,910.423,883.765,885.074,885.646,949.701
973,911.886,874.681,869.168,854.116,906.447
804,946.407,930.618,940.03,949.303,1014.17
999,859.617,817.534,805.395,793.479,849.771
1266,1082.42,1022.16,1009.97,925.44,915.942
992,1215.46,1202.01,1220.05,1166.58,1161.9
1133,1043.49,996.473,990.136,934.12,943.806
1182,1165.25,1122.36,1122.57,1043.64,1026.25
1127,1188.18,1154.66,1160.47,1088.86,1072.05
960,1105.05,1084.22,1094.74,1061.97,1076.81
830,941.884,924,929.763,939.521,995.991
904,855.868,825.137,817.978,825.523,888.26
1015,943.012,904.164,896.305,875.177,910.408
1252,1090.71,1033.82,1021.35,942.582,926.07
1368,1298.85,1247.94,1244.41,1122.52,1053.86
1265,1353.08,1323.86,1332.04,1224,1152.63
1155,1254.59,1226.34,1233.58,1154.3,1113.92
1147,1171.98,1135.25,1135.74,1066.84,1043.14
964,1120.03,1101.03,1109.77,1078.46,1082.7
820,941.284,924.922,928.557,942.473,994.647
793,818.85,798.877,793.862,825.442,902.56
1231,906.591,841.819,812.772,758.671,773.833
894,1163.87,1158.88,1174.64,1151.9,1151.36
1104,955.505,907.136,890.354,853.725,872.053
760,1035.09,1033.2,1046.78,1060.98,1098.82
746,758.492,740.713,732.407,776.763,868.725
749,748.026,729.372,719.693,763.973,857.472
615,716.753,711.417,708.279,778.888,891.828
716,638.43,619.51,603.063,657.759,777.048
631,694.556,686.288,679.667,747.954,863.43
1049,733.577,681.249,648.509,635.304,701.86
926,1032.23,1009.14,1007.39,992.538,1011.25
911,930.958,901.997,892.93,890.747,930.562
1146,977.495,924.063,901.861,853.5,860.2
789,1071.51,1068.74,1078.05,1082.4,1105.62
922,823.86,787.207,768.151,771.836,831.149
747,885.762,872.015,868.972,898.419,962.71
729,742.197,722.825,710.325,753.549,848.435
1073,813.994,759.331,728.315,702.828,749.006
1057,1081.11,1044.84,1033.42,988.032,981.566
866,1020.63,1002.05,998.658,992.239,1016.81
1010,905.673,861.324,839.621,817.712,850.859
1255,1080.54,1019.26,992.628,910.941,884.372
958,1190.31,1178.34,1179.77,1140.01,1118.59
831,932.962,910.181,900.844,906.579,951.69
940,867.422,827.139,819.232,803.859,879.394
975,962.858,923.931,921.507,886.722,945.858
858,961.348,936.157,942.04,927.454,999.591
993,902.155,858.66,850.458,823.874,886.191
865,977.417,953.121,960.238,944.155,1011.05
1018,913.975,868.914,860.221,829.526,885.568
717,960.171,952.657,969.116,981.746,1065.82
824,747.863,717.91,709.123,734.873,834.011
746,813.111,794.657,797.055,827.784,926.448
797,763.746,737.957,732.513,761.942,860.835
975,848.679,806.972,796.118,785.324,851.17
1052,1010.16,968.308,965.703,920.673,953.77
859,1022.45,1004.41,1016.48,1002.54,1054.48
650,816.878,810.622,820.228,869.803,975.029
881,709.312,673.841,657.507,680.671,775.82
957,911.165,875.514,871.167,858.286,913.278
1015,986.465,948.584,946.462,914.555,950.652
961,1018.91,989.66,994.028,967.501,1003.52
1046,997.295,956.894,953.276,916.055,945.29
798,1002.4,991.628,1005.95,1010.22,1064.84
823,810.614,786.254,782.189,806.866,889.205
1007,876.558,834.779,823.083,809.045,859.935
1144,1058.03,1010.88,1004.81,945.641,950.874
1062,1143.5,1113.57,1120.28,1064.98,1063.13
940,1050.02,1026.8,1034.13,1011.44,1038.2
880,938.39,914.531,916.428,918.142,969.856
849,882.337,859.012,858.067,872.076,936.113
1030,902.521,859.944,847.539,828.454,869.137
1077,1058.78,1020.27,1017.54,972.356,979.978
839,1035.85,1024.16,1036.11,1034.53,1070.48
1007,888.332,847.78,834.975,821.944,866.097
962,1011.45,983.236,983.744,964.699,990.93
1082,1005.52,962.88,954.023,915.377,929.555
1016,1083.35,1054.45,1056.43,1020.3,1026.32
1011,1030.31,997.734,995.265,966.276,982.161
687,945.178,944.688,957.688,994.113,1058.82
781,710.394,687.599,674.195,716.327,815.205
754,777.619,760.066,753.742,795.751,884.003
746,754.02,736.326,728.317,773.476,866.816
968,803.052,762.796,742.844,743.855,804.909
748,925.305,915.963,920.955,949.191,1009.02
957,801.605,762.21,742.256,744.826,806.811
717,908.354,901.279,906.205,941.396,1006.86
716,716.715,700.18,689.7,741.345,844.052
842,747.306,717.938,700.767,726.854,810.68
821,841.738,818.426,809.594,832.247,899.098
925,850.778,816.035,800.308,803.234,857.59
964,943.411,909.099,897.321,884.615,916.636
723,913.959,905.594,907.749,939.876,1001.75
817,745.87,717.926,700.735,729.105,814.975
987,862.323,820.193,799.495,788.562,833.636
1040,1010.59,971.14,957.261,923.141,933.269
822,997.409,982.861,982.443,987.4,1021.72
780,813.933,791.763,780.459,809.037,884.017
799,785.28,759.303,744.358,770.805,849.648
1013,853.571,806.516,781.501,763.539,807.118
976,1013.48,980.619,968.67,943.093,958.002
1010,992.56,953.662,937.416,907.257,922.818
1022,1021.94,983.632,968.075,932.424,940.715
908,1002.47,976.004,966.217,951.888,975.3
795,892.412,869.694,873.98,878.119,968.36
996,852.819,806.034,793.191,771.809,841.402
1012,1016.37,976.86,976.35,928.476,975.444
1001,1026.25,989.037,990.317,943.811,989.586
1104,1043.46,995.681,991.35,926.539,956.76
1197,1146.56,1095.94,1093.44,999.631,1003.77
858,1131.4,1121.72,1141.72,1107.58,1150.93
1047,915.588,867.982,857.574,823.522,874.184
1010,1056.17,1021.62,1025.54,978.284,1012.82
871,992.526,970.066,978.685,964.239,1022.61
978,908.647,869.299,863.369,843.952,900.987
998,999.038,962.738,963.031,928.469,969.319
819,970.109,953.004,963.582,963.447,1027.78
606,773.804,770.502,779.539,842.114,958.691
859,670.39,636.031,617.929,648.39,752.247
946,890.749,855.339,850.018,841.644,900.978
1089,996.188,950.379,943.81,898.273,924.638
980,1081.34,1054.69,1062.91,1025.05,1048.82
799,950.667,935.924,945.942,956.137,1020
903,831.515,799.035,791.201,799.385,870.147
672,857.21,851.876,862.68,907.377,998.649
655,668.943,657.975,653.482,721.996,845.855
566,633.437,631.092,629.739,717.237,856.458
626,581.227,571.006,560.776,640.232,782.678
822,675.011,646.626,630.199,668.14,772.499
474,742.062,753.976,768.009,861.993,990.836
769,551.066,524.967,501.681,552.829,687.21
893,804.141,772.562,761.491,776.485,848.996
833,888.539,867.47,867.669,884.249,947.775
1090,904.396,855.308,838.238,808.959,841.963
771,1028.76,1024.8,1040.66,1051.88,1095.45
892,804.979,773.64,761.66,777.068,847.959
750,866.412,853.671,856.686,890.76,964.898
901,790.27,757.354,742.926,757.958,829.971
749,873.075,860.78,863.747,897.456,969.543
929,796.215,760.357,743.847,753.177,820.582
699,882.692,876.593,883.17,924.576,999.176
758,713.877,693.584,681.792,727.735,828.007
826,777.191,751.616,739.864,768.781,849.504
804,825.769,804.54,797.925,826.504,899.835
542,742.507,746.56,751.255,833.61,949.354
817,610.089,580.078,555.035,590.734,707.13
859,831.807,804.311,793.224,810.845,876.548
824,856.482,833.943,826.853,848.243,912.446
799,822.043,800.439,792.002,820.597,893.77
1022,857.681,812.663,791.144,776.428,819.884
1152,1067.58,1020.15,1005.43,947.587,936.592
946,1115.91,1098.25,1101.25,1074.15,1073.46
1008,970.899,933.053,919.867,896.412,918.343
943,1003.48,975.482,968.774,953.09,974.877
863,931.739,907.754,900.643,905.714,949.474
1027,908.734,864.193,843.724,821.36,852.976
1024,1037.75,1002.14,990.86,956.43,962.498
830,986.581,969.915,967.595,971.792,1007.27
935,858.815,821.126,802.094,798.617,848.966
