Real,K-AGRUED,GRUED,LSTM,ARIMA
32,39.4167,35.109,32.6892,47.4119
40,38.784,34.0026,29.9743,43.2083
52,42.6348,37.4939,32.8152,44.5049
48,48.0407,43.4826,41.518,54.7477
37,47.4623,43.447,43.329,58.3241
51,44.7856,39.7518,36.3342,48.7188
52,47.6598,42.9838,40.0459,52.5242
53,51.0791,46.5154,45.0446,57.7416
54,51.7862,47.2599,45.8754,58.4557
46,51.1396,47.1034,46.7061,60.512
50,49.1083,44.655,42.9026,55.8897
54,49.4641,44.9354,42.4055,54.7438
39,49.4449,45.8777,45.7488,60.5124
47,46.1749,41.7783,39.2036,52.4361
63,46.1956,39.6775,38.5053,47.3199
77,56.0175,49.2531,47.7787,56.9061
54,60.6912,56.0498,57.9231,73.0627
39,53.1861,48.4364,53.0534,67.9941
66,47.0528,40.1736,39.5454,48.1201
59,52.9415,47.0962,46.7334,58.7607
43,53.5089,48.5978,51.9402,66.6217
35,45.0861,39.8935,42.879,56.9198
29,37.7762,32.7399,34.1096,47.8024
52,37.2646,31.0651,28.7134,38.2279
29,41.2583,36.593,37.5211,52.3004
30,37.7622,32.5093,34.0307,47.7566
48,35.8785,29.9666,27.177,37.3712
42,42.0244,36.663,35.953,48.6694
38,43.0766,37.7662,38.8316,52.4683
36,40.0215,34.7526,34.9993,48.4587
39,38.8955,33.4711,32.7396,45.506
46,40.6779,34.9774,33.5145,45.4507
50,44.5846,38.821,37.7896,49.8832
34,45.1989,40.3534,41.8965,57.0393
31,39.6798,34.6069,35.4903,50.1099
27,34.57,29.7375,28.8884,43.3102
26,32.3511,27.5335,25.9613,40.1931
46,34.1883,28.3946,24.1952,35.2242
53,42.4493,36.6509,33.5695,45.0062
48,48.5673,43.2149,43.2949,56.857
18,43.7178,39.7828,43.1352,61.0849
34,34.0776,28.607,26.6563,40.3483
30,33.0317,28.2811,25.1508,38.9393
23,33.907,29.3648,28.1394,43.6439
40,33.1383,27.6423,23.4034,35.7702
47,38.9192,33.4485,29.5768,41.6883
43,44.4977,39.3813,38.4206,52.4212
26,41.973,37.6454,38.6748,55.2597
47,38.1106,32.3371,28.8261,41.2192
39,41.0176,36.1698,33.9273,48.0578
35,41.9218,37.1201,36.6206,51.7634
17,36.1141,32.1391,32.0202,49.3767
31,31.0245,25.9419,21.6971,35.776
20,30.684,26.5619,23.1401,38.6515
28,30.8915,26.0899,21.9157,36.4587
27,31.3604,26.8553,22.5309,37.0533
16,30.9958,27.0248,24.4462,41.097
20,27.6629,23.2225,18.662,34.01
37,29.4859,24.3396,17.3708,29.6607
19,33.4255,29.642,26.9537,43.3801
39,33.6045,28.356,23.0812,36.4964
42,37.4225,32.6018,27.6323,40.7169
39,42.1259,37.5949,35.4169,50.1654
22,39.1362,35.4158,34.8193,52.1118
34,34.398,29.6084,25.1247,39.6723
17,32.6266,29.0615,26.0023,42.7588
34,31.7875,26.9019,21.0384,35.0415
48,36.3422,31.2917,24.4735,36.2603
32,42.2154,38.4486,36.8773,52.8136
23,38.1085,34.3868,33.0092,50.1833
12,30.2198,26.7647,23.4081,40.9615
25,26.9524,22.4669,15.2897,29.5586
38,31.0675,26.3945,18.5043,30.7937
26,36.0717,32.5044,28.9163,44.7757
28,32.1288,26.7597,28.0681,40.558
31,30.7689,25.4714,25.2128,37.0074
36,33.1213,27.5637,27.1555,38.6249
20,33.2949,28.5445,30.3429,44.8506
32,30.2739,24.6791,24.4233,36.3385
45,33.2751,27.3937,25.0062,35.1696
39,39.884,34.3024,34.6884,47.48
21,37.7606,32.9019,35.9899,51.6201
50,34.1797,27.6595,25.5892,35.4614
40,39.6864,34.2154,33.4738,46.3246
46,43.0645,36.9901,37.9565,50.3948
24,39.911,35.11,37.5554,53.4939
38,35.1591,29.2195,29.0037,41.5861
35,35.2386,29.8902,28.7138,41.8279
33,36.8437,31.4423,31.6507,45.5811
55,38.8032,32.3071,29.7125,40.1669
38,44.0567,38.8207,39.4588,54.1705
33,41.671,36.2975,38.419,53.4402
39,37.1563,31.4728,30.5485,43.8056
51,40.1521,34.0178,31.8263,43.5586
44,44.8467,39.3029,39.4475,53.4326
55,46.4544,40.2232,39.9251,52.2244
45,47.562,42.1327,42.9153,57.3352
48,46.6564,40.8607,41.6568,55.308
36,43.8983,38.7798,39.8809,55.306
37,40.2987,34.8542,34.9733,49.669
64,42.2298,35.5184,31.6149,41.9192
31,47.4041,43.0147,44.9476,62.147
56,44.7609,38.2798,37.5651,49.8268
53,46.5794,40.9017,39.2359,52.4391
32,47.5032,42.9686,45.7686,62.6518
27,38.5478,33.6398,34.4183,50.976
52,36.1997,30.0278,25.2857,36.9679
66,46.3138,40.0025,36.0038,46.9938
67,56.6246,50.9104,50.7113,63.0876
61,58.8136,53.7485,55.5757,68.9209
59,56.6418,51.4472,53.1088,66.5121
28,50.1166,46.3167,50.2633,68.2579
46,41.3627,35.5921,34.1124,48.2444
40,40.5617,35.6013,33.3127,48.0951
21,39.265,35.1555,35.9986,54.0692
15,30.4641,26.1765,24.5144,42.3125
34,27.6839,22.3474,15.9555,29.3431
39,33.6874,28.6245,23.3454,36.8688
25,37.1291,32.9192,31.6383,48.7128
25,33.2621,28.7042,26.1168,42.7304
25,30.5608,26.0435,21.876,37.6585
50,34.3438,28.6051,21.8613,33.9191
63,44.9445,39.2695,34.3355,45.9942
52,52.9137,48.4416,48.7941,63.3614
37,49.4191,45.4705,47.4458,64.0437
39,42.2468,37.6034,36.2107,51.9828
40,40.0923,35.4566,32.4978,47.6459
36,40.2475,35.8937,33.6273,49.5247
38,39.3715,34.8396,31.8813,47.3569
54,41.6775,36.4422,31.6549,44.6446
23,42.9683,39.8641,40.4754,58.8804
29,36.3771,32.0263,29.4833,46.4694
41,34.2455,29.4615,23.157,36.8175
44,39.8585,35.3853,31.0158,45.3099
23,38.0569,32.8234,36.5311,51.7476
62,36.8092,29.2922,27.8025,35.8442
39,43.4819,37.8525,38.8882,52.879
58,46.004,38.84,40.7913,51.4151
67,49.5944,42.5151,42.0683,52.3516
47,53.6837,48.158,51.7561,66.7068
43,47.7825,41.7217,45.911,59.8689
52,43.5684,36.9237,37.7542,49.5413
40,44.2936,38.4827,40.5918,54.8796
45,42.5321,36.1809,37.8888,50.8757
42,41.4429,35.4183,36.3826,49.8748
39,40.967,35.0265,36.5375,50.5374
59,42.2629,35.2978,34.1418,44.9198
53,48.1517,41.9522,42.4736,55.689
48,49.3158,43.3345,46.0344,60.1577
38,44.8075,39.1442,41.8038,56.9986
50,41.9365,35.4418,35.4409,48.1077
58,45.4948,38.9107,37.9382,49.9641
52,50.0052,44.0152,45.4721,59.4227
51,49.3299,43.2757,45.2192,59.1428
47,47.1724,41.2694,42.8249,57.2227
42,44.7874,39.0363,40.5868,55.5291
46,42.764,36.7035,36.8768,50.8773
44,42.9154,37.0812,37.192,51.6497
31,41.0863,35.8788,37.4808,53.9706
51,38.9845,32.5118,30.471,43.2307
63,45.3949,38.8065,36.0632,47.7964
36,49.7632,45.0288,48.1393,65.29
23,40.5835,35.6729,38.9233,56.9346
31,31.6481,26.155,23.9553,39.211
55,35.4954,29.0569,23.8471,35.3385
44,44.0972,38.7018,37.9533,53.087
39,44.2914,38.9496,40.2144,56.2623
53,42.3687,36.2021,34.1937,47.6456
40,44.4494,39.3318,39.5014,55.5329
55,44.899,38.7334,37.5222,51.1188
59,48.2428,42.3134,40.7919,54.1955
46,50.7308,45.7674,47.5429,63.378
69,50.3906,43.8657,42.405,54.4
38,51.2632,47.062,49.5189,66.9341
54,47.3473,41.422,41.5683,55.7907
67,48.7236,42.5564,39.6456,51.9209
44,53.0266,48.7075,51.1287,67.6348
53,48.925,43.4034,43.9093,58.52
57,48.0899,42.5605,41.0487,55.0285
54,50.8423,45.737,45.9222,60.6617
42,48.7861,44.2561,45.7023,62.211
47,44.7378,39.5336,38.6547,54.0631
39,42.8955,38.244,37.3741,53.8571
39,41.1067,36.2639,34.8816,51.2409
51,41.3329,35.9109,32.3708,46.6367
35,43.1007,38.9102,38.4421,55.6507
65,44.4387,38.3158,34.0577,46.5897
39,47.7538,43.9287,44.2366,61.2955
29,43.2004,39.2017,40.5302,58.9426
49,37.7003,32.2821,27.2827,41.4645
27,39.242,35.5898,34.315,52.2952
45,38.3765,33.207,29.2826,44.5341
28,37.6526,33.9143,31.6907,49.2223
44,37.8172,32.8177,28.5559,43.8235
25,34.8691,29.3125,31.7304,46.492
30,32.0477,25.8186,27.9696,41.4324
27,29.4617,23.7914,24.3657,37.9949
33,30.3622,24.2902,24.4601,37.3419
28,31.2136,25.4881,26.2346,40.2362
51,34.1393,27.1375,25.7219,36.3369
50,41.4518,34.8052,34.6991,46.9901
33,43.3168,37.4503,41.4461,57.1498
26,35.8872,29.9986,33.2048,48.8641
34,31.0403,24.9147,24.5817,38.1206
30,31.9272,26.1871,26.1056,40.5375
38,33.3707,27.0956,26.6506,40.0945
30,34.289,28.5669,29.1132,44.1973
39,34.4249,28.0777,27.7921,41.475
32,35.0267,29.2508,29.5075,44.5676
25,33.3266,27.7317,28.9606,45.117
13,27.6271,22.6433,23.4695,40.8262
37,25.7495,19.5252,15.8546,28.7023
34,31.3048,25.6415,23.2748,37.459
26,33.9245,28.4115,29.1332,45.5789
33,31.5462,25.6134,24.3721,39.2696
35,32.7553,26.9189,25.2152,39.9275
38,35.3679,29.3702,28.2698,43.076
30,35.6824,30.1445,30.295,46.6551
39,34.8125,28.6859,27.3484,42.1165
40,36.588,30.6475,29.1707,44.0322
61,41.946,34.9577,32.4282,44.6655
34,45.6798,40.6146,42.855,60.4609
49,42.5165,35.9777,36.4135,51.0135
55,43.3365,36.9494,35.1601,48.842
69,50.6214,43.7889,42.8271,55.2302
63,55.8333,49.9809,51.4081,65.4684
37,52.5442,48.0181,53.0316,70.7505
40,42.7237,36.9161,38.4024,54.876
28,36.778,31.6984,31.6278,49.2942
43,35.4438,29.3581,26.6602,41.6362
51,39.5392,33.461,30.2779,44.365
46,44.624,39.0627,38.8943,54.7924
38,43.2613,38.0199,38.9491,56.0916
35,39.0083,33.7053,33.3606,50.5241
39,36.9979,31.4574,29.3744,45.5055
36,37.3669,32.12,30.4091,47.1069
35,36.9787,31.74,30.1442,47.0702
40,36.8172,31.3416,28.7186,44.7402
43,38.8128,33.3632,30.8699,46.6986
29,38.7446,34.1333,33.8994,52.2327
40,36.1819,30.6524,27.8382,44.032
33,36.1961,31.3656,29.0184,46.1447
47,38.0469,32.3688,28.8856,44.1491
40,40.441,35.5669,33.7041,50.4111
35,40.0197,35.2718,34.5294,52.269
29,36.0675,31.4847,29.8531,48.0065
45,35.5305,29.9943,25.3772,40.5607
37,38.5621,33.9584,31.4831,48.4316
32,38.1838,33.6777,32.3639,50.4619
38,35.8976,30.9469,27.4336,44.014
35,36.5096,31.9406,28.9143,45.9946
30,35.9032,31.5553,29.2197,47.2419
36,34.6139,29.8314,25.845,42.5377
21,33.4095,29.6153,27.3342,46.3128
53,31.647,24.0533,22.9586,32.8677
46,39.1971,32.3909,32.766,45.3263
34,41.4461,34.9108,39.5655,54.6683
31,35.2232,28.688,31.8112,46.4828
57,35.58,27.9337,26.658,36.9731
61,45.117,37.621,37.5484,49.0758
56,51.0366,44.0438,47.4479,60.9642
58,50.3756,43.1423,46.4754,59.4796
36,46.8309,40.7585,45.7883,62.2322
57,42.5191,34.7309,36.2461,48.2701
42,43.4276,36.9948,39.0093,54.1119
55,44.2269,36.7596,38.6717,51.5476
61,46.8136,39.4393,39.9411,52.4459
62,51.7204,44.6068,46.7851,59.9644
43,50.4043,44.4,49.1218,65.3864
42,43.7463,37.0768,40.6102,56.0322
54,41.3572,34.1529,34.0549,47.2312
33,42.3692,36.5199,39.3797,56.4991
26,36.2178,30.2042,33.1524,50.614
6,26.533,21.6629,23.3205,42.7108
19,20.5147,14.8354,12.2738,28.3591
31,22.9185,17.0596,12.4805,26.3849
43,31.1976,24.7516,21.3978,35.0855
44,37.9795,31.5672,30.5813,45.5336
47,41.2203,34.6568,34.7777,49.8838
44,42.0651,35.7574,36.5163,52.3467
16,37.4135,32.4621,35.9919,56.0441
38,30.3587,23.7658,21.5782,36.9153
20,29.8152,24.756,23.5963,41.4717
27,28.973,23.1187,21.6237,38.6668
40,29.9039,23.694,19.6415,34.1742
43,36.1848,30.033,27.758,43.1176
32,38.1726,32.6296,33.1778,51.0047
32,34.9304,29.1552,28.7334,46.2032
54,36.1155,29.3283,25.3892,39.0867
41,41.8711,36.2757,35.9927,52.9339
55,43.7513,37.1656,36.5165,51.5233
40,43.8645,38.4719,39.2972,56.8355
48,42.572,36.3951,36.296,52.4687
54,43.3274,37.1102,35.5276,50.7248
39,44.7517,39.5645,41.0044,58.9636
28,39.0581,33.9853,35.4262,54.7118
27,32.2533,26.9707,25.4056,43.7654
51,33.4966,27.0496,21.71,35.7859
63,43.2331,36.8515,32.9521,46.6476
32,47.3928,43.2132,46.4005,65.8975
49,41.6031,35.4972,34.6365,51.0691
39,39.9311,34.8532,33.5032,51.027
33,38.8927,33.8999,33.7701,52.4747
34,35.1163,29.9149,27.7525,45.6229
37,34.793,29.5108,26.4561,43.6218
41,36.5906,31.2477,28.2092,45.0298
26,36.2536,31.8454,31.0732,50.5349
37,33.7009,28.3115,24.903,42.1855
29,33.3542,28.7337,25.8568,44.0606
33,33.378,28.3738,25.187,43.0351
30,32.785,28.0894,24.8052,42.8386
43,34.5094,29.1234,24.5142,40.6951
14,33.8443,30.3962,29.9786,51.0863
30,29.3539,24.1595,19.6891,37.5666
35,32.2397,27.5429,23.6983,20.4193
30,27.8764,23.1075,19.6516,16.4116
29,28.92,24.6029,21.2719,18.8399
59,31.7993,25.604,19.1771,11.8522
33,42.6765,37.183,33.43,32.8537
56,40.1689,36.3088,30.4532,27.394
38,42.8996,37.55,33.2328,32.4418
44,40.2167,36.6478,31.849,31.2138
25,36.1285,32.0929,29.0322,29.8601
38,30.1065,26.1592,21.7845,19.7892
34,31.4635,26.143,22.0497,19.7505
20,30.4693,26.8964,24.2278,25.3762
15,22.078,18.5547,16.1853,16.8407
31,19.1316,13.6986,9.36881,6.29797
35,26.0398,20.0516,15.5886,12.2128
37,31.9647,27.088,22.5528,21.1014
21,31.4942,27.7202,24.7893,26.559
24,24.7256,21.08,17.7005,18.2544
31,23.6324,18.4223,14.1531,12.324
34,28.0716,22.9526,18.5035,17.0756
35,31.2879,26.6537,22.1568,21.771
39,33.0845,28.4948,23.5923,23.2221
26,33.3272,29.4544,25.8496,28.0616
55,32.3531,27.45,20.8493,18.3629
90,48.6834,40.8283,30.8473,24.0489
46,66.0297,61.2749,55.3137,65.4462
21,48.5952,48.849,45.6594,58.4482
35,28.6551,25.4126,20.7154,22.4247
39,30.2352,24.9397,19.7579,18.9248
26,33.4315,29.8089,25.9903,29.3582
21,27.4091,24.4328,20.9991,24.8463
40,25.0829,20.2276,14.6248,14.0799
40,32.8282,27.6241,22.2958,22.2481
48,38.4142,34.2062,28.0792,29.5692
50,42.5987,38.2504,31.9086,34.0191
36,43.3187,40.2536,35.2502,41.0717
26,35.4984,33.2764,29.2718,35.5922
58,32.4336,27.6609,20.2644,19.4121
36,42.1159,37.5665,32.6143,36.221
18,36.1214,35.0212,31.7417,40.8922
49,27.4866,23.2688,16.5322,17.2214
29,34.8856,30.3961,26.0226,29.1434
34,33.2111,30.8092,25.7879,31.1887
37,31.5473,27.5965,22.1682,24.9948
32,33.3398,30.0312,25.1314,29.6879
27,30.9339,28.1494,23.6772,29.2423
20,26.4838,23.744,19.8252,25.7533
17,21.8143,18.9036,15.0325,20.8337
28,20.6887,16.79,11.5804,15.1598
37,26.2619,21.8147,15.9622,18.1248
31,31.9144,28.5527,23.5437,28.3686
27,30.5512,28.0727,23.3967,29.8571
34,28.4732,25.2753,19.7465,24.4444
12,27.4985,25.1887,21.928,29.8145
28,21.6198,18.9395,13.6142,19.6892
32,24.5593,20.3924,14.7665,18.1359
13,26.9989,24.8749,21.3862,29.6489
15,19.7627,17.769,13.6227,21.9978
20,17.4715,14.0967,9.09301,15.0665
9,18.3721,15.7605,12.0525,19.9454
10,13.6127,9.93756,8.24303,6.52309
19,13.1339,8.09339,5.27088,1.67665
16,16.9624,12.2505,10.0053,7.12999
23,18.6495,14.3243,11.3985,8.22152
21,20.9646,16.5385,13.915,11.1272
23,21.9399,17.9838,15.1771,12.747
19,21.8624,17.968,15.5384,13.7707
10,19.1222,15.8456,14.2101,13.9957
24,16.2793,11.9364,8.52571,5.91608
20,20.1023,15.362,12.5978,10.2521
24,22.0151,18.1788,15.0645,13.3558
17,21.966,18.2018,15.7865,15.0708
24,20.6903,16.8851,13.6136,12.1579
22,22.0996,17.9065,14.874,13.4629
14,21.5773,18.3408,16.1152,16.6363
14,17.4849,14.0745,11.5603,11.8889
8,14.8931,11.1844,9.08892,9.84044
14,13.2065,9.15308,6.20114,6.21659
9,13.8407,9.67931,7.30583,7.75418
15,13.8648,9.83723,6.73972,6.94025
33,18.1597,12.9565,8.15387,5.41114
25,26.5315,22.3126,18.8756,18.3941
11,24.8126,22.6387,20.5844,23.9016
20,17.9662,14.6905,11.2104,12.2426
28,20.1838,15.5802,11.3184,10.1814
8,22.8775,20.0157,18.0513,21.1078
14,16.4826,13.7977,10.7575,13.4599
11,14.4545,10.5377,7.59401,9.24985
14,14.9033,11.2811,7.98239,9.88654
18,16.2028,12.2411,8.56222,9.76865
18,18.6282,14.9722,11.4423,13.0799
21,19.9759,16.5017,12.6915,14.4182
21,21.3497,17.9443,14.1875,16.1127
31,23.5384,19.891,15.1359,16.0219
17,26.0587,23.2048,20.0725,23.4481
19,22.1851,19.9095,16.3179,20.2582
22,20.4967,17.1329,13.0357,15.3907
16,21.4028,18.5521,15.1379,18.7738
10,18.5063,16.1574,13.16,18.1268
16,15.5608,12.4586,8.49131,12.2629
5,15.2509,12.4134,9.63226,14.6197
15,13.3798,10.3431,6.18081,10.5907
14,15.1889,11.6559,7.7662,11.3443
44,21.3855,17.0685,10.2685,10.4172
16,30.553,27.7825,24.6238,29.2962
30,26.4804,25.0177,20.1236,25.433
9,23.5096,21.3066,18.434,24.3814
8,17.1097,15.7564,12.5054,20.1642
29,15.5403,11.751,5.86173,8.8531
27,24.0447,20.5779,15.6674,18.5785
24,27.3722,25.4871,21.0265,26.7088
7,23.0366,21.8974,18.9954,27.1551
38,19.657,16.6118,9.93933,13.5784
20,26.8997,23.9832,19.8877,24.3667
14,24.7566,24.1404,20.4848,29.1733
15,18.4268,16.5323,12.2223,19.3347
10,16.872,14.9109,10.9788,18.4821
19,16.3636,14.0041,8.93761,15.5433
23,19.7331,17.034,11.804,17.2447
32,24.7584,22.2694,16.403,21.3702
13,26.4339,23.7033,22.7816,21.587
22,20.793,18.3238,16.1311,13.8631
21,20.5944,16.7343,14.5015,11.4277
57,27.6071,22.6667,16.902,9.1985
35,41.7775,37.6424,34.817,32.1998
28,38.529,37.4194,35.3609,35.9788
20,28.5574,26.4895,24.6803,24.258
18,22.7935,20.3411,18.3672,17.5889
25,21.1213,17.7159,14.7918,12.5061
20,23.2165,19.9749,17.6846,16.2714
22,22.802,19.9921,17.4214,16.3202
20,22.3285,19.2773,16.8362,15.847
47,25.932,21.6972,16.4818,11.7307
23,34.884,31.7193,29.4994,29.3293
32,30.9688,29.372,26.0916,26.1191
28,29.0803,26.0005,22.8856,21.8755
29,29.4539,26.9956,23.7591,23.4524
14,26.7668,24.8077,22.9913,24.7699
30,22.3749,19.6419,15.7891,15.0762
36,27.3202,23.3331,19.0868,16.6224
28,32.7882,30.3665,27.1886,27.8578
19,29.0113,27.5028,25.0893,27.5169
11,21.7273,20.0436,18.033,20.8499
14,16.5904,14.0242,11.2409,13.0333
21,17.2711,13.8367,10.2834,10.5577
27,21.9779,18.6008,14.7004,14.45
13,24.2545,22.175,19.9067,22.6082
11,18.9056,17.2621,14.8141,18.3715
24,16.973,13.6492,9.52401,10.2333
13,20.6749,17.9846,15.3668,17.6163
14,18.7868,16.8876,13.9431,17.339
15,17.0219,14.327,11.0808,13.6119
6,16.3556,14.2431,11.9054,16.025
14,13.9232,11.3628,7.8316,11.1967
29,17.7229,13.9606,9.06473,9.46367
10,23.3304,21.3259,18.9358,22.9003
23,20.0716,18.2846,14.1556,17.6962
7,19.3083,17.21,14.7829,19.1667
29,18.4383,15.9486,10.8888,13.4839
7,21.3799,19.2456,16.9056,21.2963
12,17.2248,16.1046,12.7821,18.7481
19,15.7991,12.9174,8.62259,11.8991
21,20.2062,17.7389,13.5641,16.9255
38,25.2078,22.4475,16.7046,18.2573
35,33.0483,30.7708,25.805,28.2337
23,33.8097,33.3018,29.5734,35.7305
26,27.9708,27.0766,22.7042,28.0094
20,25.7493,24.4175,20.5165,25.7544
18,23.4276,22.3775,18.4908,24.5083
21,21.6886,20.103,15.7044,20.9605
15,21.6984,20.373,16.6052,22.6955
9,18.8412,17.9765,14.5961,22.1577
33,18.6349,16.1085,9.91859,13.8269
18,25.5689,23.8028,19.8983,24.9956
22,24.8066,24.3004,19.8138,26.861
47,27.0505,24.3994,17.249,19.348
28,36.5843,35.3967,30.8533,36.2587
28,33.4537,33.8721,29.1229,37.0376
28,29.176,28.3601,23.324,29.5255
30,29.4907,28.6265,23.35,29.4011
17,28.0923,26.242,25.4727,24.0458
29,24.1299,21.8405,19.465,16.2847
14,24.5885,22.1561,21.3753,19.9249
15,20.4577,18.8141,17.6066,16.7839
12,17.1309,14.5039,13.2851,12.1857
26,18.1335,14.8674,12.0973,9.14065
5,20.7674,18.5097,18.2553,18.3823
8,14.7693,13.2176,12.0935,12.8653
5,11.2084,8.1862,7.02919,7.182
6,10.7382,7.87459,6.48082,6.88943
21,12.8342,9.02611,6.07678,4.19411
19,19.3545,16.0419,13.8778,12.2421
21,22.1588,19.8863,17.6126,16.8969
15,21.759,19.6909,18.0019,18.2133
32,22.0327,19.2233,15.603,13.5709
5,24.5465,22.8525,22.3696,24.1974
12,17.0146,15.9503,14.0841,16.1829
19,15.3524,12.0122,9.16591,8.54073
9,18.5064,16.3654,14.8456,16.2581
16,16.6648,14.5662,12.0192,13.1636
29,19.5618,16.2203,12.4413,10.9978
13,24.7117,22.8985,21.2273,22.8432
15,20.6178,19.4876,17.2295,19.686
10,17.2385,15.2448,13.2308,15.436
26,17.9056,15.2027,11.3676,11.5815
7,21.1305,19.326,17.8855,20.522
11,16.7845,15.6704,13.3206,16.9436
27,16.8763,13.6652,9.49317,9.49227
13,22.7916,20.9028,18.7592,21.0505
14,20.2239,19.2561,16.6996,20.3798
27,19.5573,16.9818,12.8738,13.7302
23,25.0521,23.0074,19.7485,21.2707
14,24.8785,24.1767,21.8086,25.9512
36,23.1939,21.0178,16.0243,16.7846
43,32.2966,29.4931,24.3807,23.3878
46,41.3881,39.9284,34.8432,35.9833
26,41.5443,41.557,38.542,43.7702
32,33.5241,33.4519,29.4181,33.4058
28,31.0703,29.9665,26.1628,29.1235
27,30.4664,29.8207,26.0318,29.8162
23,28.4828,27.8054,24.2853,28.4574
15,25.2211,24.8717,21.9655,27.4199
19,21.3258,20.4139,16.7163,21.5481
13,20.4488,19.4076,16.2853,21.4659
20,19.7684,18.5801,14.538,19.3279
9,19.8947,19.0334,16.224,22.1531
8,16.5095,15.9943,12.9091,20.0758
12,14.3969,12.9429,9.15965,15.2127
26,17.9872,15.9143,10.8465,14.7033
28,25.2767,23.7044,19.0174,22.4905
40,31.2032,30.0347,24.3529,27.3224
36,36.6791,36.019,31.0496,34.9404
21,35.376,36.2577,32.7678,40.2056
20,27.3349,27.8744,23.9952,31.3657
26,24.4247,23.6912,18.8824,24.3549
24,26.6031,26.0564,21.601,27.2606
21,26.6288,26.6427,22.4644,29.2665
29,26.0495,25.5285,20.3705,26.0647
24,28.2374,27.9505,23.4766,29.5853
13,26.158,26.9143,23.4526,32.147
21,20.4558,18.632,17.3441,15.0808
23,21.9787,19.3431,17.9175,14.8526
30,25.8555,23.5061,21.5242,18.0298
26,29.1065,27.1634,25.8027,23.2495
19,27.8426,26.7379,26.0054,25.0775
21,23.8855,22.3933,21.0782,19.7214
42,26.3742,23.3756,19.8531,15.0802
34,35.7535,33.433,31.3997,28.3935
27,35.9931,35.3505,34.0519,33.6839
27,30.629,29.5451,27.8207,26.8381
30,29.4179,27.7564,25.5472,23.7856
27,30.4346,28.9727,27.1049,26
25,29.4407,28.2976,26.5224,26.0612
20,27.0428,25.9715,24.5198,24.7367
17,23.7925,22.7182,21.2981,21.9772
31,23.381,21.2406,18.1674,16.5989
29,28.9283,26.896,24.439,23.0835
32,31.8129,30.5802,27.8957,27.3244
22,31.2939,30.4877,28.8099,29.7936
14,26.0624,25.8198,24.6078,27.0717
12,19.7694,18.8494,17.3116,19.5978
12,17.1249,15.6096,13.8078,15.7861
17,17.4679,15.5909,13.2055,14.4718
24,20.7571,18.6815,15.7502,16.0032
12,23.3009,22.3528,20.9034,23.3675
24,21.2654,20.0366,16.9779,18.481
31,25.0435,22.8808,19.3632,18.9185
11,28.1445,27.939,26.76,30.3941
24,22.4768,21.8434,18.7129,21.2146
17,22.7869,21.3856,19.0959,21.1503
17,22.6106,22.0273,19.5923,22.8907
25,22.2483,20.8144,17.4196,19.187
11,23.7986,23.263,21.5211,25.3936
8,18.869,18.8048,16.8921,22.2565
16,15.7446,14.2338,11.1101,14.6518
23,19.6102,17.79,14.2231,16.3554
13,23.0449,22.4845,20.2457,24.4098
20,21.218,20.6246,17.3471,21.3974
12,20.91,20.2222,17.825,22.3169
23,20.6128,19.7207,15.9487,19.721
19,23.1192,22.171,19.0762,22.6735
31,25.6505,24.8123,20.4623,23.3459
26,29.4805,28.8918,25.369,28.5989
16,28.5035,29.1646,26.5799,32.505
35,25.6506,24.8861,19.9189,22.9936
20,29.7734,29.4992,26.5301,30.785
38,30.0171,29.8768,24.808,28.2964
62,38.4533,36.475,29.3445,27.8929
18,47.6608,49.1642,47.1519,54.8317
11,31.3532,34.4432,32.3848,42.4852
9,17.9235,18.0574,15.0521,22.7158
27,18.2984,17.043,11.9804,16.8059
25,25.3692,24.5836,20.4021,24.6031
9,26.2251,27.4187,24.957,33.1185
15,19.586,20.0218,16.2648,24.2521
21,19.602,18.8715,14.445,20.3606
35,25.6468,24.8098,19.2777,23.3018
34,33.2183,33.1417,28.2499,32.4698
23,34.4151,35.8052,32.1104,39.2943
14,27.7714,29.4048,26.2112,35.0686
11,19.9532,19.0384,19.3298,18.7344
11,16.602,14.9822,14.9302,14.1327
24,17.928,15.4509,13.9957,11.2582
21,23.3917,21.3432,20.6832,18.2827
19,24.775,23.7323,23.2767,22.1028
31,24.9684,23.1223,21.2724,18.3135
11,27.1676,26.3593,26.8913,26.9102
15,21.2495,20.8558,20.3371,20.7547
37,21.8585,19.003,16.0591,12.1942
33,32.4323,30.4372,28.7606,25.6962
23,34.4525,34.3029,33.7464,33.8748
12,27.0229,27.1763,27.2209,28.7984
48,24.9916,22.5427,18.3023,14.1708
27,36.1649,34.5492,33.5996,31.931
43,37.335,36.967,34.1762,32.6662
4,34.0849,34.5475,35.7544,38.9908
11,20.4823,21.285,20.5921,23.9397
9,14.6631,12.8883,11.9612,13.4358
19,16.8436,15.0858,13.083,13.7007
18,20.6748,19.1162,17.5692,18.0598
4,20.4356,20.3075,20.1784,23.595
27,17.4971,15.8369,12.7277,13.2338
18,23.2052,21.6025,20.17,20.594
17,24.3216,24.2108,22.7259,25.2002
16,21.6619,20.999,19.3827,21.6067
23,22.062,20.9952,18.5667,19.8661
15,23.8223,23.2845,21.8722,24.2916
12,21.3839,21.3446,19.9447,23.6335
22,19.775,18.6334,15.9376,17.8869
29,24.6144,23.2083,20.1419,20.6781
16,28.2515,28.3479,26.9094,30.1384
14,23.6209,24.0749,22.3842,26.7926
