Real,K-AGRUED,GRUED,LSTM,ARIMA
54,39.5764,42.8374,43.099,36.164
33,38.959,44.2788,47.2376,47.5232
45,38.8935,42.4799,43.3247,39.5747
55,41.4287,45.0896,45.5238,38.7374
35,41.5705,46.6713,49.5623,50.0335
75,48.8696,50.7799,49.01,37.9921
35,46.3545,51.878,55.3462,57.7066
30,39.7237,44.1622,46.7089,48.6383
38,31.8623,35.6615,36.6273,32.6835
47,36.163,39.9618,40.5575,34.6767
46,40.7286,45.0578,46.296,42.3495
33,38.5136,43.4778,45.9486,45.8879
28,32.3037,37.0227,39.0979,38.7355
49,34.1678,37.2596,36.9454,29.8727
52,41.1052,45.2902,45.8591,39.7668
41,43.5989,48.2,50.2486,49.0714
38,39.518,43.9716,45.6737,44.1226
33,34.5662,39.3089,41.099,39.4946
52,37.9081,41.2695,40.9721,33.8446
36,38.6513,43.8769,45.9875,44.6559
32,36.0716,40.727,42.5675,41.875
36,32.4017,36.7116,37.7033,34.2666
14,26.3245,32.1988,35.3698,37.4768
30,24.6872,28.2304,28.2111,25.251
22,22.9339,27.9123,29.7088,28.078
46,30.8709,34.0123,33.1787,26.0715
31,32.7755,38.2489,40.2456,38.3347
43,36.4852,40.3661,40.6712,36.0467
25,32.0135,37.638,40.1049,40.0275
15,25.392,30.6932,32.9914,34.5661
29,22.6104,26.4118,26.2725,22.8782
26,24.1377,29.0308,30.2593,27.4691
22,24.9119,29.9126,31.4352,30.2808
26,24.181,28.7231,29.4862,26.9369
15,21.3799,26.8429,28.867,28.9848
36,24.9671,28.5376,27.6895,22.4417
39,30.4659,35.1215,35.596,29.8765
46,38.3073,42.5037,42.7922,37.191
45,41.2305,45.6749,46.4663,42.2569
65,45.9551,48.6336,49.1907,40.9115
49,47.5081,51.9971,54.8777,52.9032
31,41.1751,45.9271,49.8988,52.2575
45,36.2323,39.0762,40.6056,36.092
35,33.8906,38.2849,41.4189,39.1237
20,29.1918,33.8579,37.8214,39.52
34,26.993,28.9444,30.7246,26.8177
20,23.9245,27.8589,31.7596,31.0248
16,21.4,24.4823,27.8018,28.3082
37,24.1642,24.8441,25.9452,20.0194
22,24.6192,28.7696,32.5253,31.2224
27,25.8234,28.7262,31.0729,29.1669
27,24.4238,27.3976,30.0507,27.2398
42,29.8665,32.1724,33.4361,27.2694
58,39.1966,42.1068,42.724,33.8889
30,39.359,44.8554,48.7866,50.3086
27,32.595,36.7705,39.5445,40.0093
53,33.7529,35.6569,35.7862,27.0887
44,38.6405,43.279,45.4924,41.4904
38,39.5729,43.9072,46.4795,45.1714
42,36.8362,40.649,42.4121,38.5935
45,37.7852,41.6884,43.335,38.662
62,44.7853,47.8461,48.1279,39.9071
38,44.0948,49.1056,52.3871,52.635
41,40.5318,44.3522,46.2935,44.2771
30,33.0459,37.8392,40.6855,39.5937
20,27.0946,31.7329,34.8099,35.3559
18,21.2004,24.894,27.3025,26.9153
15,17.8663,21.2898,23.6825,23.4146
36,22.9843,24.8108,24.9811,19.3494
14,21.8542,27.1381,30.8524,31.3422
33,25.068,27.5997,28.0446,24.0595
20,22.5582,27.2567,30.1775,28.8604
23,23.2943,26.9996,28.7989,27.2663
23,21.6736,25.4399,27.3407,25.1295
35,25.8544,29.0077,29.8285,24.7735
33,28.975,33.3208,35.1666,31.321
26,28.7899,33.4863,35.9191,34.5463
24,25.5079,29.8229,31.895,30.3156
37,27.3707,30.7004,31.3476,25.9396
23,26.9051,32.1052,34.8909,33.7256
50,33.2075,35.8489,35.3152,27.2667
21,30.5127,36.6672,40.2274,40.9477
19,25.9854,30.4476,32.6357,33.0895
35,24.3137,27.4748,27.6744,22.2604
54,34.5789,37.8874,37.6042,28.0467
27,36.5802,42.3433,45.6146,46.4054
31,32.5694,36.7033,38.2788,36.4201
52,34.4299,37.6603,37.3185,28.4315
23,33.863,39.8963,43.3343,44.4193
50,36.5239,39.354,38.8345,31.638
52,40.0951,44.4682,45.0785,37.8749
37,42.4645,47.2093,49.6657,48.9445
34,36.7088,41.1669,43.069,41.2165
43,35.056,39.0431,39.7424,33.9638
14,28.8641,35.0578,38.844,41.0751
18,22.1274,26.5028,27.8352,27.3554
42,24.8617,28.0473,27.1206,19.3438
24,28.007,33.8099,36.4133,34.6065
16,24.7288,29.8409,32.2296,32.5661
29,22.2668,22.6065,25.2715,20.9867
36,26.2111,27.6956,30.552,24.4939
29,28.3844,31.8659,35.5805,33.0891
34,29.244,31.8522,34.6818,30.9691
46,32.9236,35.2144,37.2306,30.2884
41,36.0063,40.008,42.9575,39.0653
52,40.2821,43.3252,45.0408,38.9683
46,40.9533,45.1369,47.8467,44.1319
41,39.912,43.973,46.9099,44.7228
25,32.2443,36.9466,41.0222,41.6485
26,26.663,29.6959,32.7416,31.1045
41,28.437,30.1765,31.9237,25.2626
46,34.43,37.6897,39.7733,33.2192
52,40.9696,44.4563,46.2309,40.1685
63,47.3583,50.4971,51.572,43.9871
35,44.011,48.9956,53.1868,54.555
69,47.2689,48.9892,48.6892,39.1317
31,41.1234,47.0019,51.3716,53.1684
17,31.6679,36.2619,40.373,43.9175
26,22.5121,24.6715,26.7873,23.9156
37,25.7127,27.8623,29.5939,23.3622
28,27.911,32.1162,35.3476,32.8105
40,31.0123,33.8306,35.4444,30.0327
19,26.5738,31.6825,35.8324,35.9975
24,24.12,27.1197,29.4522,27.7041
16,19.1979,22.7082,26.0033,25.0592
16,17.9255,20.7215,23.337,22.504
23,18.6323,20.7914,22.6671,19.6868
44,26.7583,28.5473,29.1128,20.9492
30,30.1727,35.0712,38.2425,35.5985
32,30.7577,34.5201,36.8278,34.0117
15,23.3916,28.2637,32.1167,32.5754
24,21.4391,24.1981,25.8693,23.3904
34,23.8171,26.5703,27.9419,22.2095
35,28.8076,32.6916,34.7554,29.8711
22,27.333,32.1594,35.5108,34.7306
25,24.3665,27.9612,30.089,27.6703
34,25.4182,28.6122,30.0226,24.6547
23,25.461,30.193,33.2529,31.3681
34,27.1913,30.4276,31.7498,26.9973
38,29.5701,33.4512,35.0998,29.2773
44,35.0307,38.8643,40.2983,34.2003
42,37.3702,41.6515,43.6091,39.0629
21,31.7521,37.1106,40.9043,41.8795
30,27.0318,30.5461,32.0447,28.5981
38,27.973,31.6746,32.9207,26.568
40,33.0651,37.2493,38.9195,33.3707
31,32.8323,37.6068,40.2654,37.8561
26,28.7447,33.2822,35.8363,33.857
49,32.123,34.9966,34.9887,26.1897
54,40.2131,44.2928,45.1401,37.0092
38,42.4431,47.1058,49.9091,48.6808
52,42.148,45.3449,46.1144,39.5606
20,33.9076,39.9021,44.0319,45.905
31,29.2418,32.8251,34.1193,30.7719
34,27.0193,31.3501,32.8456,27.2095
32,29.7749,34.3493,36.3604,32.2087
24,27.38,32.2993,34.9187,32.7838
17,22.232,27.1258,29.7154,28.5821
25,20.8547,24.8738,25.926,22.1535
27,19.7407,30.4573,20.0316,28.9925
20,14.6782,24.0638,14.3198,23.4705
30,18.8534,28.359,17.4701,24.7881
32,20.9118,31.2337,20.8522,27.8823
14,17.7465,30.4671,21.5488,34.2132
20,15.1145,24.9353,14.6286,24.1448
21,13.9462,23.0085,13.5727,21.5586
39,20.6445,29.3624,18.1465,22.2585
27,22.1061,34.3427,25.0538,33.8573
12,17.4897,30.5687,21.5826,34.7399
24,14.8567,24.0058,13.6114,21.1404
18,13.7753,23.6707,14.8858,23.5231
16,13.598,23.893,14.6514,24.3262
21,13.4541,22.7391,13.2005,20.8444
27,16.318,25.7722,16.0116,22.3496
22,17.4259,28.4422,19.3048,27.7966
45,23.9735,33.5089,21.9112,24.7248
32,25.7613,38.7496,29.8061,37.1887
26,24.4085,38.0995,28.543,38.3982
44,25.7621,36.4237,25.1434,28.7967
42,29.3055,41.9337,32.1187,37.04
21,25.7008,40.9445,32.7404,44.208
19,18.6589,31.1362,21.71,31.9257
13,12.3693,23.2724,14.8206,24.5228
23,13.1494,22.718,13.122,19.6971
20,14.1796,24.5775,15.9977,23.5081
25,16.6257,27.2055,17.7841,24.6017
42,22.6954,32.6027,22.0578,24.6923
36,27.0069,39.6604,30.6647,36.3293
24,24.7857,38.9129,30.4217,39.9927
24,20.0216,32.2594,23.0616,31.2901
16,15.3414,27.1361,18.9355,28.1648
6,9.80228,21.4485,13.674,24.8526
34,13.4046,22.1107,11.3896,14.387
29,18.9616,29.6785,21.4115,26.5794
25,21.5543,34.1935,25.5003,33.4268
41,24.1276,35.0247,24.7424,27.9974
32,25.7422,38.4911,30.1963,36.3623
40,28.3934,41.0255,31.235,36.0075
30,26.2147,39.5369,31.3542,38.3992
38,27.0005,39.4682,29.8124,34.8129
7,18.3425,32.6635,26.5218,38.9825
44,20.8392,30.8127,19.0451,20.9991
45,27.2528,38.0365,29.2764,30.9212
31,30.5314,45.1881,37.3842,45.1312
13,20.8802,35.3211,28.1492,39.6608
18,13.5929,25.2622,16.533,24.7866
27,14.3624,24.7856,15.9132,21.0119
25,17.8207,29.2522,21.1689,27.5456
30,20.4468,32.041,23.2756,28.8826
37,23.8416,35.251,26.2733,30.2627
48,30.5007,42.1508,32.6439,34.591
25,28.6145,43.097,36.3771,45.1128
22,22.29,35.8347,27.6998,36.6826
25,17.4939,29.1047,20.7671,27.3339
26,18.2222,29.7712,21.6338,27.9219
25,18.8801,30.7363,22.7599,29.5428
17,16.3339,28.6734,21.3654,30.1678
11,11.4988,23.7347,16.4008,26.2624
11,7.68602,19.3414,11.617,20.7816
29,14.4027,20.7768,10.8447,15.5108
20,16.5179,26.052,17.4689,26.2141
30,20.2266,29.4771,19.0656,26.1408
34,22.5657,32.2991,22.2911,28.3876
16,20.0022,32.3467,23.953,35.8387
22,17.628,27.3788,17.4666,26.4179
21,15.8017,24.9698,16.0518,23.996
18,15.6872,25.4558,16.6026,25.7163
39,20.9608,29.0427,18.239,21.6588
16,19.4166,31.5338,23.9389,34.6786
15,16.4391,27.298,18.0789,28.9087
9,10.1561,19.4683,11.4979,21.5234
32,15.0882,22.3485,12.1119,15.7434
36,21.8963,31.2362,21.8932,25.9113
12,20.039,33.2971,25.9009,38.2298
26,18.0103,27.7252,17.5821,24.7022
14,14.0994,24.396,16.7725,25.8823
15,13.413,23.3805,14.6907,23.7341
28,15.3422,23.853,14.4175,19.2357
36,21.8538,31.4213,21.9646,25.832
37,26.9773,38.5009,29.2291,34.4951
27,25.7859,38.7001,30.35,38.7787
11,18.2156,30.9857,23.4261,35.1402
19,13.7753,23.63,14.5728,22.2179
33,17.3898,26.1651,16.7363,20.1594
49,28.0715,37.9114,27.752,28.7559
39,32.5695,45.9384,37.6396,43.2646
52,36.5128,49.2269,39.0277,41.9102
36,33.7644,48.0995,40.3834,47.2341
51,35.9469,48.6153,38.3706,41.4021
16,27.006,42.1609,36.2699,47.7086
37,25.3775,36.7034,26.2448,31.3063
26,21.9303,33.4631,25.9774,32.455
14,18.9362,31.6646,24.2795,34.5685
32,18.2362,28.1186,18.4556,22.6438
26,19.9571,30.9386,23.2733,29.187
14,17.9685,30.3997,23.2014,33.0029
33,18.4826,28.4458,18.7879,22.6646
27,20.5952,31.6549,24.0792,29.7271
24,21.5104,33.5502,25.6376,32.9737
36,22.9099,33.6033,24.4972,28.2128
11,18.7988,31.7791,25.8508,36.288
36,20.3109,30.6803,20.5526,24.109
20,18.9166,30.4887,23.9658,31.247
14,16.7706,29.1422,21.7697,31.291
35,17.7028,27.5703,18.0422,20.9544
40,25.2002,35.7112,27.3905,29.7767
32,28.7156,41.5028,34.1264,40.1263
30,26.4683,39.0739,31.3043,37.6758
25,22.674,34.8974,27.5146,34.4984
40,25.0416,35.9122,26.8527,29.6871
27,25.2789,37.6143,30.8937,37.4546
30,24.7985,37.027,29.0268,35.0823
16,18.9657,31.4136,25.0163,33.9193
21,16.1337,27.7199,19.7871,26.9267
29,17.3841,28.0237,19.8952,24.4761
25,20.0739,31.5734,24.4278,30.6912
28,21.2176,32.7895,25.0471,30.841
28,21.45,32.9438,25.4872,31.2075
10,16.6765,29.4164,23.5929,33.9998
47,23.3693,29.5824,17.7141,19.0694
30,25.1236,36.1635,27.9666,35.5176
17,23.2234,35.7304,27.1949,39.814
18,16.9516,26.2039,17.2735,26.612
12,13.0726,21.8662,13.984,23.5833
12,11.5265,19.7302,11.6104,20.6541
7,8.9004,17.0709,9.64173,19.3341
17,10.4037,17.5297,9.03182,15.7233
9,9.98713,18.4195,11.2194,20.3399
4,7.95634,16.5684,9.17585,19.6638
23,10.6203,17.2257,8.20654,12.8031
20,14.4425,22.8862,15.1215,21.6261
23,18.0004,27.3192,18.6591,25.7578
15,15.9243,25.9074,18.2418,27.275
17,14.6783,23.9235,15.6099,23.6661
22,15.244,23.9336,15.5174,21.7631
26,18.339,27.5024,18.9801,24.753
18,18.1084,28.5847,20.9474,29.4064
10,14.0249,24.4512,17.0155,27.1139
21,13.2484,21.82,13.141,19.1797
11,12.1347,21.8761,14.9402,23.6383
3,8.69697,18.758,11.738,22.519
12,6.81799,15.3166,7.2555,14.4765
12,8.12415,16.9216,9.5884,16.8144
5,7.75818,17.5039,10.6314,20.2237
13,7.83303,16.7171,8.69729,15.8261
37,16.2364,23.9345,14.4187,15.549
13,18.3499,29.96,24.0397,33.3118
28,19.8945,30.0132,20.8211,26.4578
13,15.4721,26.3336,19.9084,28.4904
5,11.141,22.2209,15.3,25.9529
16,8.68041,17.9444,9.71042,16.1013
13,9.84641,19.5901,12.5455,19.7768
20,13.1313,22.8637,14.8474,20.858
19,14.5664,24.6949,17.3418,23.7948
20,15.9386,26.3584,18.7919,25.382
11,13.3582,24.3747,17.735,26.5473
11,10.4572,21.0508,13.743,22.1022
19,10.9752,20.765,12.8501,18.6532
11,11.3208,22.0165,15.4656,23.675
5,8.36699,19.4515,12.7651,22.5421
16,7.86906,17.8425,9.75227,16.0405
9,8.36995,18.9532,12.4583,20.6643
12,9.04928,19.69,12.2944,20.0504
25,12.5284,22.2837,14.0296,18.2887
12,13.8244,25.0339,19.014,27.3199
14,12.5243,23.6742,16.3704,24.2924
12,9.88378,20.7448,13.8728,21.6611
7,8.05825,19.2859,12.7036,21.773
5,5.20235,16.4343,9.60647,18.8826
10,4.90074,15.7378,8.28795,16.02
23,10.1647,20.2661,12.1224,16.7091
10,12.004,23.358,17.5449,26.1891
5,8.50547,20.3547,13.8593,23.8892
4,3.58644,15.0951,8.22606,17.6981
7,3.04188,14.3237,7.07523,15.5752
7,3.90247,15.2025,8.25486,16.8347
20,8.39826,19.0344,10.9397,16.4323
25,14.6802,25.1105,17.8114,22.5551
12,15.3787,27.2192,21.5552,30.4409
7,12.2168,20.5233,12.886,23.7329
15,10.7519,17.2351,9.21468,16.2336
21,13.9089,20.6794,12.5878,18.41
30,19.7989,27.3398,18.4351,23.3008
18,19.8745,29.7562,22.2423,31.4798
21,19.0244,27.9266,19.3651,27.4479
9,14.0387,23.2434,16.2653,26.4556
10,11.3339,19.4344,11.752,20.7656
18,11.7133,18.8235,10.863,16.8822
15,13.3929,21.6013,14.2653,21.7918
29,18.1981,25.8275,16.9032,21.299
6,14.9281,25.3059,19.2958,30.359
24,16.0198,23.8945,14.7105,20.4123
21,16.1816,24.6681,17.3153,23.3272
28,20.8419,29.7859,21.3052,26.7485
17,19.1003,29.2937,22.3227,30.7798
11,15.2716,25.2024,18.0186,27.5947
31,17.1785,24.82,15.7244,18.8966
15,17.486,27.5969,21.2774,29.4881
15,16.4003,26.2667,18.6668,27.1614
9,11.3824,20.7878,14.0382,22.7495
19,12.3998,20.8498,12.8443,18.5963
19,14.432,23.3743,16.1371,22.125
36,21.5217,30.0331,21.1459,23.5787
22,22.7767,33.6559,27.2117,34.3028
21,21.4128,32.1447,24.7203,32.2774
30,20.9434,30.3012,22.1659,26.3342
24,21.8794,32.3131,25.4026,31.565
13,18.4453,29.597,23.2226,32.3254
10,12.6298,22.8988,16.0633,24.746
32,15.9097,24.2833,15.3887,17.6432
15,17.607,28.2527,22.5432,30.1705
15,16.4085,27.0682,19.9716,27.9822
15,12.8492,22.7817,15.8479,22.7225
14,12.5234,22.5781,15.7599,22.8698
25,15.4496,24.8595,16.9971,21.2892
17,16.6301,27.0929,20.8436,27.6754
31,20.3457,30.0823,21.9216,25.4674
24,21.4011,32.0149,25.6484,31.2193
26,22.5148,33.3164,26.23,31.7472
32,23.5327,33.774,26.3561,30.0312
31,25.7234,36.5069,29.687,34.0443
20,23.3372,35.0471,29.1837,36.5727
6,15.082,26.9885,21.5185,31.7401
26,13.6766,23.5137,15.044,18.9628
40,22.0884,31.2078,23.2519,23.8492
18,24.6136,36.6997,31.8565,39.7946
14,18.6476,30.5086,24.2999,32.8928
19,13.9476,24.5388,17.5108,23.4564
23,16.0956,26.4708,19.5468,24.5167
23,18.6082,29.3154,22.7761,28.1987
23,19.4553,30.3482,23.8464,29.4862
22,19.1439,30.1199,23.736,29.6328
15,16.6655,28.0548,22.2406,29.8512
23,16.2432,26.9896,19.8395,25.1098
8,13.1816,24.7639,19.6855,28.7191
23,13.7901,24.5712,16.7885,21.872
16,14.0453,24.9609,19.1682,25.9145
28,18.2553,28.8729,21.4596,25.6518
19,18.5093,29.6307,24.0974,30.7322
12,17.0578,25.7548,18.3227,28.5268
12,13.3173,20.71,13.2597,21.8133
4,9.55702,17.112,10.6341,20.4887
2,6.52157,13.5558,6.96035,16.4852
12,7.32787,13.356,6.05955,12.2003
29,15.0406,20.8611,12.5055,15.1079
13,17.2311,26.3561,19.9928,28.9912
35,22.3274,29.5247,20.0159,23.4372
39,27.0072,35.4084,27.1086,30.0808
38,32.0907,42.4741,34.3981,39.6599
27,29.2981,40.5021,33.4156,41.5565
31,27.1047,36.8009,28.6315,34.7243
17,21.9802,32.305,25.81,34.7557
18,18.7791,27.9179,20.4243,28.2114
18,16.2843,24.8201,17.6554,24.3411
19,16.7664,25.3654,18.132,24.5938
15,15.8679,24.8601,18.088,25.5771
16,15.0646,23.7984,16.7022,23.6577
9,12.4546,21.5683,15.2607,23.6989
40,19.6329,26.5398,16.9952,17.2066
27,24.3118,34.1338,27.8939,33.0873
28,26.7399,37.1021,29.7994,35.9721
17,21.1374,31.571,25.4182,33.4082
6,14.445,24.7711,18.8415,28.8244
29,15.3394,23.2308,14.5595,17.2591
9,14.7687,24.8273,19.7323,28.179
18,15.4952,24.8318,17.3126,23.7073
9,11.6624,21.3007,15.4663,23.3312
12,11.3237,20.753,13.9187,21.037
7,8.94559,18.5741,12.5109,20.4787
28,14.0983,22.461,14.1078,16.7153
17,16.9777,26.833,21.1547,27.4084
19,18.1948,28.2619,21.5203,27.8984
15,15.3428,25.3637,19.2035,25.99
9,12.544,22.8801,16.9574,25.1193
4,8.04273,18.4038,12.4534,21.3027
13,7.65618,17.295,10.1159,16.1511
13,9.7738,19.5376,13.1676,19.3589
10,10.746,21.0128,14.9332,22.3569
16,11.4361,21.3393,14.4714,20.2507
10,11.1259,21.508,15.7307,23.135
14,11.4106,21.6517,15.0064,21.4468
17,12.4472,22.4872,15.9395,21.5057
10,12.267,22.9617,17.3518,25.0141
12,10.9295,21.5105,15.1055,22.1106
29,15.2275,24.7032,16.9389,19.4444
27,21.2335,31.2956,25.2753,29.1586
34,26.2721,36.512,29.8282,32.7387
27,26.246,37.1215,31.6782,36.5709
18,22.5438,33.9784,28.8467,35.9988
14,16.5101,27.6967,22.0781,29.4642
15,13.3315,24.1829,18.0368,24.585
26,16.1104,26.2556,19.199,22.8718
23,19.511,30.0221,24.3043,29.2452
25,21.3878,32.1003,26.0566,30.8952
14,18.1637,29.4972,24.6229,32.1707
15,14.7484,25.9819,20.0083,26.9677
11,11.4924,22.7456,17.1195,24.6659
11,10.165,21.5063,15.4915,22.9707
25,13.4688,23.9442,16.6234,20.4773
22,19.2804,26.6349,19.3963,25.7362
33,24.3943,31.6433,23.0263,27.4843
22,23.7107,32.7532,25.8431,33.752
12,19.648,28.7489,22.0124,32.2408
13,14.7843,22.273,15.136,23.1246
9,11.8873,19.3054,12.8528,21.025
39,19.8097,25.2458,15.8964,16.2341
30,25.4451,34.1204,27.2875,32.1977
30,28.6431,38.1135,30.592,37.0187
17,23,32.7837,26.528,35.4028
18,19.3204,27.8383,20.6838,28.13
28,19.9977,27.4398,19.676,23.6084
34,25.1265,33.1949,25.5462,28.8231
31,28.0809,37.474,30.4969,35.6802
38,30.4744,39.5133,31.753,35.31
16,25.4385,36.343,31.1338,40.4088
23,22.0698,30.9872,23.56,29.8659
18,18.2999,27.1127,20.8398,27.2508
30,21.6954,29.7981,22.0856,25.5707
12,19.1607,29.0787,23.9089,32.3653
22,18.7234,27.34,19.9367,25.3807
29,20.3841,28.5611,21.4226,24.5335
25,23.5593,32.9453,26.6781,31.9044
35,26.696,35.5515,28.1322,30.9939
16,23.4448,34.0383,29.1361,37.0974
23,21.3252,30.6676,23.7045,29.2579
34,22.9725,31.3811,24.0446,26.0275
21,24.228,34.4505,29.1754,35.5153
27,23.9748,33.5024,26.7402,31.3956
23,22.0556,31.7046,25.7977,30.9727
24,22.2511,31.8968,25.6386,30.6433
27,22.6326,32.0484,25.6318,29.6667
18,21.1725,31.3688,26.0552,32.5395
35,23.7659,32.6649,25.1164,26.9732
20,23.2427,33.5851,28.7867,34.8199
10,18.666,29.5322,24.5403,33.1541
20,14.8168,24.3397,17.4895,22.2217
12,13.8298,23.8854,18.6343,25.3279
28,17.8777,27.1046,19.7705,22.5823
28,21.8855,31.3871,25.457,28.6441
15,21.4341,32.2922,27.7013,34.961
18,17.6363,27.9245,21.92,27.7597
17,15.5698,25.6942,19.9754,25.5464
37,21.8333,30.8685,23.3084,23.9784
13,21.6446,32.6827,29.0697,36.6562
25,20.8916,31.1626,24.56,28.9687
16,17.3215,27.7681,22.8709,28.9167
14,16.0069,26.7787,21.3738,28.0841
11,12.3557,23.1438,17.7196,24.6968
17,12.5652,23.0139,16.7321,22.023
25,16.5342,26.4936,20.0815,23.4898
26,21.1249,31.2471,25.6281,29.3855
14,19.6484,30.7447,26.4394,33.5994
7,13.2357,24.7053,19.8881,28.3663
14,9.99767,20.9607,14.5767,20.6006
11,10.2041,21.2048,15.7438,22.5076
14,11.4639,22.4704,16.5497,22.762
20,13.7269,24.3339,18.1564,22.8856
28,19.0591,29.2029,23.0078,26.0882
30,24.0204,34.1812,28.7196,31.8618
13,21.9705,30.9765,24.9422,35.0671
17,18.544,25.7249,18.3497,25.9297
24,18.4542,24.8663,17.4614,22.1562
23,21.0591,28.4444,21.4805,27.348
28,23.6441,31.0435,23.538,28.5515
26,24.3551,32.373,25.4276,31.2194
17,22.0523,30.7182,24.4836,32.6524
29,22.4725,29.5777,21.7535,25.8994
39,27.3686,34.5828,26.7615,28.6631
23,28.0025,37.7654,32.092,39.6086
33,28.1666,36.3348,28.6797,33.0683
17,23.2271,32.5615,27.1417,35.0638
20,21.1386,29.4481,22.6526,29.2068
36,23.5812,30.5794,22.71,24.2648
40,30.4854,38.6938,31.6013,33.5402
43,35.8673,45.0106,38.1075,40.5738
30,33.7043,44.0945,38.725,44.8031
36,32.137,41.2062,34.3511,38.1429
37,31.6833,40.6577,34.1378,37.1653
21,28.443,38.7445,33.8674,41.2619
17,22.3014,31.7343,25.9899,33.2854
21,18.7569,27.2113,20.8085,25.7339
19,18.6433,27.3704,21.5039,26.8955
24,20.2935,28.8143,22.3857,26.6
26,22.1528,30.8146,24.6448,28.5129
15,20.5841,30.2422,25.2914,32.2924
15,17.2189,26.4551,20.642,27.0304
10,13.3256,22.637,17.2771,24.235
14,12.7326,21.736,15.6128,21.2613
11,12.1391,21.4008,15.9059,22.2297
6,10.3995,20.056,14.7877,22.3985
23,13.0317,21.615,14.3654,17.3006
31,20.379,28.8141,22.3567,23.9005
39,29.2403,38.0346,31.7155,32.5887
23,28.8998,39.3486,35.2889,41.0007
10,21.1986,31.9545,27.8464,36.2969
15,14.4875,24.2367,18.2881,23.975
29,17.6418,26.4521,19.6176,21.3955
45,28.565,36.8836,29.9713,28.6723
40,35.6795,45.3995,40.5123,41.9876
25,32.8924,43.8039,40.2394,45.9208
27,27.1801,37.2384,32.0857,36.2272
14,20.6922,31.2289,27.2159,33.971
16,16.9371,27.2114,21.8273,27.5666
22,16.5822,26.3427,20.4433,24.1924
22,19.2274,29.1152,23.8668,27.9587
15,18.436,28.9073,24.4175,30.5183
17,16.3968,26.7512,21.4029,26.715
36,21.2736,30.4319,23.4767,23.8379
35,28.4644,37.9215,32.9364,34.4462
12,25.3779,36.6985,34.106,42.1089
14,17.1637,28.1063,23.0674,29.5692
12,12.1751,22.9698,17.8649,24.0708
5,9.72677,21.0458,16.4061,24.3929
23,11.9875,22.427,15.3239,18.5601
17,15.4868,25.9159,21.2167,26.3084
25,19.5679,29.8604,24.2219,27.7718
28,22.175,32.1609,26.9746,29.8675
25,24.1925,34.509,30.0944,34.1578
20,22.2079,32.9056,28.7357,34.0641
17,20.2242,27.3973,20.8241,28.3072
18,18.589,25.3085,18.5958,25.0547
31,22.1695,28.158,20.43,23.413
24,24.2269,31.8998,25.6248,31.5272
46,31.3294,37.6578,28.9592,29.6425
33,32.5827,41.5525,35.6012,40.7339
34,33.4585,42.077,35.3751,40.6338
35,31.4883,39.6281,32.8697,36.9569
34,31.7103,40.0826,33.5752,37.952
18,26.8303,36.1512,31.0947,39.3582
27,24.339,31.8339,24.8055,29.4276
22,22.3805,30.3244,24.4794,29.8569
26,23.8409,31.5708,25.0617,29.5947
32,25.8782,33.4192,26.7225,29.6426
34,29.2313,37.2903,30.9374,33.9867
27,29.0159,37.9113,32.4624,37.7012
31,28.4049,36.6622,30.3837,34.1713
37,30.0336,38.0168,31.5226,33.5696
35,32.2023,40.9135,35.1793,38.3026
30,31.3267,40.4348,35.1466,39.6563
33,30.203,38.7614,32.8282,36.0593
39,31.9354,40.2054,33.9798,35.5374
26,30.6247,40.2018,35.7416,41.0343
24,27.0356,36.1485,30.9321,36.1676
18,21.7584,30.8093,25.8604,31.6646
33,23.7366,31.6435,24.858,26.3821
26,25.4903,34.3822,29.4774,33.2829
25,26.0288,35.1015,29.9471,34.3416
13,20.5554,30.174,25.9687,32.8743
32,21.7845,29.9103,22.9377,24.3258
28,24.649,33.4228,28.3955,31.1867
40,30.9787,39.3934,33.2707,33.7637
24,29.4354,39.2736,35.6014,40.5268
26,27.1149,36.4934,31.5181,35.597
46,30.2967,38.2298,31.4008,29.7605
44,37.0754,45.9903,41.1262,41.1496
36,38.2644,48.1172,44.3616,47.1476
43,37.2594,46.2957,41.2127,41.6709
48,39.4435,48.2812,43.2036,42.3788
103,59.1262,65.0662,55.6956,41.659
83,70.2706,80.2594,76.6591,71.006
54,65.7266,77.2959,77.987,80.3304
28,46.662,58.2333,57.8626,64.3629
36,34.5615,44.0921,39.4839,41.4733
38,32.2948,41.397,36.7129,37.4738
29,32.0699,41.9471,38.4925,41.9077
51,35.8656,44.2879,38.1174,35.6655
27,34.531,44.743,42.4561,46.7039
35,33.2162,42.8433,38.3702,40.3006
29,29.0008,38.6974,34.9056,37.7561
67,39.9646,47.4736,39.9393,33.3199
43,44.8339,54.5235,52.1223,53.1541
76,54.6517,62.4632,56.5591,49.4723
22,44.2993,55.8357,56.436,63.6988
22,33.0006,43.8493,41.1609,46.9306
27,22.3296,32.2265,27.372,30.0547
38,27.5256,36.7396,31.4429,31.5723
102,51.9902,57.4192,47.5942,32.3346
45,58.1479,68.7701,68.7705,71.5074
52,55.314,65.0265,63.4057,63.4207
48,43.1415,51.9779,45.5348,48.7522
39,40.7425,49.9727,44.2967,49.7539
22,32.4393,41.6768,36.7446,45.454
29,27.7562,34.7438,27.774,32.7155
27,25.8186,32.9657,26.7317,31.4481
44,31.7402,38.0098,30.1916,30.8835
52,38.8795,46.1178,38.8852,38.6639
92,56.5645,62.7598,52.9929,44.2255
